0.0,3.374291450750282E7,1.191876157914009E7,-33882.1330464936,-0.05424747378619192,19.454374249984
1.0,3.3742672076085515E7,1.1919447882820651E7,-33887.67403116436,-0.0542563452616124,19.455539607106083
2.0,3.374242963070879E7,1.1920134181569844E7,-33893.214721116026,-0.05426521626516987,19.456704964228106
3.0,3.374218717137213E7,1.1920820475389339E7,-33898.75511630051,-0.05427408679678722,19.457870321353354
4.0,3.3741944698075905E7,1.1921506764277838E7,-33904.29521666951,-0.05428295685638723,19.459035678480145
5.0,3.37417022108206E7,1.1922193048234135E7,-33909.835022174906,-0.054291826443892785,19.46020103560688
6.0,3.374145970960562E7,1.192287932725985E7,-33915.37453276849,-0.054300695559226723,19.461366392736807
7.0,3.374121719443141E7,1.1923565601353738E7,-33920.91374840209,-0.05430956420231193,19.462531749868297
8.0,3.374097466529841E7,1.1924251870514587E7,-33926.45266902757,-0.05431843237307129,19.463697106999756
9.0,3.3740732122206025E7,1.192493813474397E7,-33931.99129459667,-0.05432730007142764,19.46486246413437
10.0,3.3740489565155044E7,1.1925624394039739E7,-33937.52962506128,-0.054336167297303846,19.46602782126895
11.0,3.374024699414491E7,1.1926310648403522E7,-33943.067660373235,-0.05434503405062282,19.46719317840674
12.0,3.374000440917604E7,1.1926996897834036E7,-33948.605400484324,-0.054353900331307395,19.46835853554605
13.0,3.373976181024887E7,1.1927683142330095E7,-33954.1428453464,-0.054362766139280476,19.469523892685352
14.0,3.373951919736284E7,1.1928369381893292E7,-33959.679994911356,-0.054371631474465026,19.47068924982782
15.0,3.373927657051836E7,1.1929055616522398E7,-33965.216849130964,-0.05438049633678387,19.471854606971878
16.0,3.373903392971591E7,1.1929741846216168E7,-33970.753407957054,-0.05438936072615983,19.473019964115856
17.0,3.3738791274954885E7,1.1930428070976239E7,-33976.28967134155,-0.054398224642515966,19.474185321263043
18.0,3.373854860623606E7,1.1931114290800404E7,-33981.82563923623,-0.05440708808577509,19.47535067841017
19.0,3.373830592355855E7,1.1931800505691268E7,-33987.36131159299,-0.05441595105586013,19.476516035562124
20.0,3.3738063226923786E7,1.1932486715644702E7,-33992.89668836368,-0.05442481355269401,19.47768139271239
21.0,3.373782051633119E7,1.1933172920662336E7,-33998.43176950011,-0.05443367557619962,19.478846749864225
22.0,3.373757779178053E7,1.1933859120744832E7,-34003.96655495419,-0.05444253712629993,19.480012107019228
23.0,3.373733505327225E7,1.193454531589099E7,-34009.501044677745,-0.05445139820291779,19.481177464175833
24.0,3.373709230080643E7,1.1935231506100524E7,-34015.03523862269,-0.054460258805976235,19.482342821334047
25.0,3.373684953438354E7,1.1935917691372141E7,-34020.56913674083,-0.0544691189353981,19.48350817849215
26.0,3.373660675400297E7,1.1936603871707514E7,-34026.10273898409,-0.054477978591106445,19.48467353565348
27.0,3.3736363959665194E7,1.1937290047105372E7,-34031.636045304294,-0.0544868377730241,19.48583889281635
28.0,3.373612115137062E7,1.1937976217564505E7,-34037.16905565335,-0.05449569648107405,19.487004249979183
29.0,3.3735878329118684E7,1.1938662383086536E7,-34042.701769983134,-0.0545045547151793,19.48816960714523
30.0,3.373563549291018E7,1.1939348543669254E7,-34048.23418824549,-0.054513412475262694,19.4893349643112
31.0,3.37353926427445E7,1.1940034699314293E7,-34053.766310392326,-0.05452226976124727,19.49050032148037
32.0,3.3735149778622106E7,1.1940720850020435E7,-34059.298136375524,-0.05453112657305596,19.491665678651135
33.0,3.373490690054344E7,1.1941406995786395E7,-34064.829666146994,-0.05453998291061179,19.4928310358218
34.0,3.373466400850789E7,1.1942093136613853E7,-34070.3608996586,-0.0545488387738377,19.49399639299572
35.0,3.3734421102515936E7,1.1942779272501532E7,-34075.89183686222,-0.05455769416265662,19.495161750171178
36.0,3.3734178182568E7,1.1943465403448198E7,-34081.42247770976,-0.05456654907699158,19.496327107346584
37.0,3.3733935248663515E7,1.1944151529455483E7,-34086.952822153144,-0.05457540351676555,19.497492464525173
38.0,3.373369230080325E7,1.1944837650521215E7,-34092.482870144246,-0.05458425748190151,19.49865782170375
39.0,3.373344933898662E7,1.1945523766646989E7,-34098.012621634974,-0.05459311097232249,19.4998231788855
40.0,3.3733206363214076E7,1.1946209877831578E7,-34103.54207657723,-0.054601963987951446,19.50098853606883
41.0,3.3732963373486064E7,1.1946895984073747E7,-34109.07123492292,-0.05461081652871137,19.502153893252114
42.0,3.373272036980199E7,1.1947582085375108E7,-34114.60009662398,-0.05461966859452535,19.50331925043858
43.0,3.3732477352162294E7,1.1948268181734435E7,-34120.1286616323,-0.054628520185316325,19.504484607626633
44.0,3.373223432056744E7,1.19489542731505E7,-34125.65692989979,-0.054637371301007306,19.505649964814644
45.0,3.3731991275016814E7,1.19496403596249E7,-34131.18490137838,-0.054646221941521335,19.50681532200584
46.0,3.3731748215511225E7,1.1950326441155449E7,-34136.71257601998,-0.054655072106781416,19.50798067919697
47.0,3.373150514205009E7,1.1951012517743785E7,-34142.23995377653,-0.054663921796710604,19.5091460363913
48.0,3.373126205463384E7,1.1951698589388698E7,-34147.76703459997,-0.05467277101123192,19.510311393587255
49.0,3.373101895326292E7,1.195238465608887E7,-34153.29381844215,-0.054681619750268334,19.51147675078309
50.0,3.373077583793674E7,1.195307071784601E7,-34158.82030525509,-0.054690468013742985,19.512642107982185
51.0,3.373053270865575E7,1.1953756774658836E7,-34164.34649499069,-0.054699315801578864,19.513807465182843
52.0,3.3730289565420404E7,1.1954442826526105E7,-34169.872387600895,-0.05470816311369903,19.514972822383427
53.0,3.373004640823011E7,1.1955128873449475E7,-34175.39798303762,-0.0547170099500265,19.51613817958724
54.0,3.372980323708565E7,1.1955814915426705E7,-34180.92328125281,-0.054725856310484364,19.517303536790966
55.0,3.372956005198643E7,1.195650095245947E7,-34186.44828219845,-0.05473470219499569,19.518468893997923
56.0,3.3729316852932915E7,1.1957186984546505E7,-34191.97298582644,-0.05474354760348352,19.51963425120645
57.0,3.372907363992553E7,1.1957873011686567E7,-34197.49739208874,-0.054752392535870914,19.52079960841492
58.0,3.372883041296371E7,1.19585590338813E7,-34203.02150093731,-0.05476123699208095,19.52196496562659
59.0,3.3728587172047876E7,1.1959245051129453E7,-34208.54531232411,-0.05477008097203673,19.523130322839844
60.0,3.372834391717848E7,1.1959931063429788E7,-34214.06882620108,-0.05477892447566131,19.524295680053044
61.0,3.372810064835495E7,1.1960617070783958E7,-34219.5920425202,-0.054787767502877754,19.52546103726947
62.0,3.3727857365577705E7,1.196130307319067E7,-34225.114961233405,-0.0547966100536092,19.52662639448744
63.0,3.372761406884687E7,1.1961989070649702E7,-34230.637582292715,-0.05480545212777875,19.527791751707024
64.0,3.372737075816287E7,1.1962675063159756E7,-34236.15990565002,-0.05481429372530941,19.52895710892652
65.0,3.372712743352513E7,1.1963361050722495E7,-34241.681931257335,-0.054823134846124354,19.530122466149233
66.0,3.372688409493443E7,1.196404703333572E7,-34247.20365906662,-0.05483197549014665,19.5312878233719
67.0,3.37266407423902E7,1.1964733011001062E7,-34252.725089029875,-0.054840815657299466,19.532453180597784
68.0,3.372639737589287E7,1.1965418983717274E7,-34258.24622109905,-0.054849655347505855,19.53361853782524
69.0,3.372615399544288E7,1.196610495148309E7,-34263.76705522609,-0.05485849456068891,19.534783895052616
70.0,3.372591060103966E7,1.1966790914300203E7,-34269.28759136307,-0.05486733329677183,19.535949252283242
71.0,3.372566719268364E7,1.1967476872167327E7,-34274.80782946192,-0.05487617155567773,19.53711460951544
72.0,3.3725423770375274E7,1.1968162825083233E7,-34280.32776947463,-0.05488500933732968,19.53827996674759
73.0,3.372518033411396E7,1.196884877304953E7,-34285.84741135317,-0.054893846641650854,19.539445323982925
74.0,3.372493688390051E7,1.1969534716064043E7,-34291.366755049574,-0.05490268346856439,19.540610681218215
75.0,3.3724693419734314E7,1.1970220654128399E7,-34296.88580051582,-0.05491151981799343,19.541776038456714
76.0,3.372444994161585E7,1.1970906587241381E7,-34302.40454770393,-0.05492035568986112,19.542941395696822
77.0,3.372420644954552E7,1.1971592515401702E7,-34307.92299656587,-0.054929191084090605,19.544106752936855
78.0,3.372396294352276E7,1.1972278438611012E7,-34313.44114705364,-0.05493802600060503,19.54527211018009
79.0,3.372371942354801E7,1.1972964356868085E7,-34318.95899911927,-0.05494686043932756,19.546437467424923
80.0,3.372347588962171E7,1.1973650270171657E7,-34324.476552714754,-0.05495569440018137,19.547602824669703
81.0,3.3723232341743305E7,1.1974336178523365E7,-34329.99380779213,-0.05496452788308962,19.548768181917666
82.0,3.372298877991353E7,1.1975022081921004E7,-34335.51076430337,-0.05497336088797549,19.54993353916558
83.0,3.372274520413184E7,1.1975707980366267E7,-34341.02742220053,-0.054982193414762126,19.551098896416768
84.0,3.3722501614398666E7,1.1976393873857804E7,-34346.5437814356,-0.05499102546337274,19.552264253669456
85.0,3.372225801071444E7,1.1977079762394462E7,-34352.05984196061,-0.05499985703373049,19.553429610922144
86.0,3.37220143930786E7,1.1977765645977866E7,-34357.5756037276,-0.05500868812575859,19.55459496817807
87.0,3.3721770761491925E7,1.1978451524605755E7,-34363.0910666886,-0.05501751873938024,19.55576032543389
88.0,3.3721527115953825E7,1.1979137398279808E7,-34368.60623079559,-0.055026348874518564,19.556925682692935
89.0,3.372128345646474E7,1.1979823266998783E7,-34374.12109600066,-0.05503517853109686,19.558091039953574
90.0,3.372103978302512E7,1.1980509130761407E7,-34379.635662255794,-0.055044007709038244,19.559256397214128
91.0,3.3720796095634386E7,1.1981194989569385E7,-34385.14992951311,-0.055052836408266026,19.560421754477964
92.0,3.372055239429297E7,1.1981880843421374E7,-34390.66389772451,-0.05506166462870325,19.561587111743307
93.0,3.3720308679001324E7,1.1982566692316238E7,-34396.177566842176,-0.05507049237027331,19.562752469008686
94.0,3.3720064949758865E7,1.198325253625552E7,-34401.69093681811,-0.05507931963289938,19.563917826277216
95.0,3.371982120656636E7,1.1983938375237051E7,-34407.204007604305,-0.05508814641650462,19.565083183545696
96.0,3.3719577449423246E7,1.1984624209262475E7,-34412.716779152885,-0.05509697272101235,19.5662485408174
97.0,3.371933367832996E7,1.1985310038330548E7,-34418.22925141586,-0.05510579854634574,19.56741389809069
98.0,3.371908989328695E7,1.198599586244005E7,-34423.74142434532,-0.055114623892428036,19.568579255363968
99.0,3.3718846094293624E7,1.1986681681592543E7,-34429.253297893265,-0.05512344875918248,19.569744612640395
100.0,3.371860228135042E7,1.1987367495786864E7,-34434.7648720118,-0.05513227314653234,19.570909969918457
101.0,3.371835845445746E7,1.1988053305022687E7,-34440.276146652985,-0.05514109705440084,19.572075327198082
102.0,3.371811461361518E7,1.1988739109298784E7,-34445.78712176889,-0.05514992048271125,19.57324068447767
103.0,3.3717870758822985E7,1.1989424908616778E7,-34451.29779731156,-0.05515874343138683,19.57440604176047
104.0,3.3717626890081316E7,1.1990110702975411E7,-34456.808173233076,-0.05516756590035084,19.575571399044815
105.0,3.3717383007390626E7,1.1990796492373485E7,-34462.318249485535,-0.05517638788952657,19.57673675632916
106.0,3.371713911075033E7,1.1991482276812613E7,-34467.82802602099,-0.055185209398837254,19.57790211361672
107.0,3.371689520016122E7,1.1992168056290593E7,-34473.3375027915,-0.05519403042820614,19.57906747090424
108.0,3.37166512756227E7,1.1992853830809053E7,-34478.846679749186,-0.05520285097755658,19.58023282819496
109.0,3.3716407337135226E7,1.1993539600366727E7,-34484.355556846116,-0.055211671046811836,19.581398185487224
110.0,3.371616338469923E7,1.1994225364962436E7,-34489.86413403439,-0.05522049063589518,19.582563542779496
111.0,3.371591941831413E7,1.1994911124597758E7,-34495.37241126606,-0.0552293097447299,19.58372890007496
112.0,3.371567543798038E7,1.1995596879271489E7,-34500.88038849327,-0.05523812837323932,19.584894257372028
113.0,3.371543144369842E7,1.1996282628982343E7,-34506.388065668056,-0.055246946521346665,19.58605961466901
114.0,3.371518743546766E7,1.1996968373732015E7,-34511.89544274258,-0.05525576418897535,19.587224971969267
115.0,3.371494341328888E7,1.1997654113518253E7,-34517.40251966887,-0.05526458137604859,19.588390329269455
116.0,3.37146993771615E7,1.1998339848342706E7,-34522.9092963991,-0.05527339808248979,19.589555686572858
117.0,3.371445532708599E7,1.1999025578204129E7,-34528.415772885324,-0.05528221430822216,19.59072104387784
118.0,3.3714211263062745E7,1.1999711303101283E7,-34533.92194907967,-0.05529103005316911,19.59188640118278
119.0,3.371396718509123E7,1.200039702303581E7,-34539.42782493426,-0.05529984531725394,19.593051758490947
120.0,3.371372309317185E7,1.2001082738006454E7,-34544.93340040118,-0.05530866010039996,19.594217115800696
121.0,3.371347898730508E7,1.200176844801198E7,-34550.43867543257,-0.0553174744025305,19.59538247311039
122.0,3.371323486749031E7,1.2002454153054025E7,-34555.94364998053,-0.05532628822356894,19.596547830423326
123.0,3.3712990733728334E7,1.2003139853130374E7,-34561.44832399719,-0.05533510156343858,19.5977131877362
124.0,3.371274658601857E7,1.2003825548242666E7,-34566.95269743465,-0.055343914422062775,19.598878545052287
125.0,3.371250242436148E7,1.2004511238389704E7,-34572.45677024509,-0.05535272679936487,19.60004390237001
126.0,3.3712258248757474E7,1.2005196923570145E7,-34577.96054238057,-0.055361538695268254,19.601209259687618
127.0,3.371201405920598E7,1.200588260378573E7,-34583.46401379329,-0.055370350109696286,19.602374617008515
128.0,3.371176985570745E7,1.2006568279035147E7,-34588.96718443531,-0.05537916104257225,19.60353997433096
129.0,3.3711525638262324E7,1.2007253949317165E7,-34594.47005425881,-0.05538797149381959,19.604705331653346
130.0,3.371128140687002E7,1.2007939614633445E7,-34599.97262321596,-0.05539678146336168,19.605870688978975
131.0,3.371103716153132E7,1.200862527498177E7,-34605.474891258855,-0.05540559095112187,19.607036046304565
132.0,3.371079290224565E7,1.200931093036377E7,-34610.97685833964,-0.055414399957023526,19.608201403633363
133.0,3.371054862901344E7,1.20099965807782E7,-34616.47852441048,-0.055423208480990055,19.60936676096374
134.0,3.3710304341835134E7,1.2010682226223823E7,-34621.97988942351,-0.05543201652294483,19.61053211829408
135.0,3.371006004071015E7,1.2011367866702281E7,-34627.48095333089,-0.055440824082811264,19.61169747562765
136.0,3.370981572563894E7,1.2012053502212353E7,-34632.98171608478,-0.055449631160512734,19.61286283296285
137.0,3.370957139662196E7,1.2012739132752735E7,-34638.48217763734,-0.05545843775597265,19.61402819029795
138.0,3.370932705365858E7,1.20134247583251E7,-34643.982337940695,-0.055467243869114405,19.615193547636288
139.0,3.3709082696749285E7,1.2014110378928207E7,-34649.48219694706,-0.05547604949986144,19.616358904976224
140.0,3.370883832589418E7,1.2014795994561773E7,-34654.9817546086,-0.05548485464813718,19.617524262317758
141.0,3.370859394109367E7,1.2015481605224542E7,-34660.4810108774,-0.05549365931386494,19.618689619659243
142.0,3.37083495423472E7,1.2016167210918121E7,-34665.979965705716,-0.05550246349696825,19.6198549770039
143.0,3.370810512965554E7,1.2016852811640393E7,-34671.47861904568,-0.05551126719737049,19.621020334348593
144.0,3.370786070301812E7,1.2017538407392923E7,-34676.976970849486,-0.055520070414995105,19.622185691696483
145.0,3.370761626243539E7,1.201822399817447E7,-34682.47502106932,-0.05552887314976552,19.62335104904593
146.0,3.370737180790779E7,1.201890958398385E7,-34687.97276965734,-0.055537675401605154,19.624516406395397
147.0,3.3707127339434706E7,1.2019595164822612E7,-34693.47021656572,-0.05554647717043749,19.62568176374803
148.0,3.370688285701661E7,1.2020280740689576E7,-34698.967361746705,-0.055555278456186,19.626847121102283
149.0,3.370663836065395E7,1.2020966311583478E7,-34704.46420515241,-0.055564079258774025,19.62801247845648
150.0,3.370639385034613E7,1.2021651877505962E7,-34709.96074673507,-0.0555728795781251,19.62917783581392
151.0,3.370614932609395E7,1.2022337438454822E7,-34715.456986446894,-0.0555816794141627,19.630343193171313
152.0,3.37059047878968E7,1.2023022994431682E7,-34720.95292424002,-0.05559047876681023,19.631508550531926
153.0,3.3705660235755146E7,1.2023708545435298E7,-34726.44856006671,-0.055599277635991234,19.632673907894112
154.0,3.370541566966942E7,1.2024394091464479E7,-34731.943893879106,-0.05560807602162907,19.63383926525632
155.0,3.370517108963905E7,1.2025079632520784E7,-34737.43892562946,-0.05561687392364732,19.6350046226217
156.0,3.370492649566448E7,1.2025765168603007E7,-34742.93365526998,-0.055625671341969454,19.636169979988676
157.0,3.370468188774614E7,1.2026450699709915E7,-34748.42808275286,-0.05563446827651891,19.637335337355633
158.0,3.3704437265883446E7,1.202713622584312E7,-34753.92220803027,-0.055643264727219165,19.6385006947258
159.0,3.37041926300772E7,1.2027821747000445E7,-34759.41603105448,-0.055652060693993755,19.639666052095947
160.0,3.37039479803268E7,1.2028507263183508E7,-34764.90955177772,-0.0556608561767662,19.64083140946932
161.0,3.370370331663271E7,1.2029192774391036E7,-34770.40277015218,-0.05566965117545998,19.64199676684423
162.0,3.370345863899536E7,1.202987828062186E7,-34775.89568613007,-0.05567844568999855,19.643162124219163
163.0,3.3703213947414175E7,1.2030563781877581E7,-34781.388299663646,-0.05568723972030546,19.64432748159733
