SAT2,SSC_HI,Tropics,227,SAR2_30.000000000000004_FOR,Soil Moisture,224,2020-01-01T03:37:43.990,2020-01-01T03:37:44.062,2020-01-01T15:37:43.990,2020-01-01T04:10:39.000,15039.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.5485939215480908,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SSC_HI,Tropics,292,SAR2_30.000000000000004_FOR,Soil Moisture,27,2020-01-01T00:22:36.733,2020-01-01T00:22:37.149,2020-01-01T12:22:36.733,2020-01-01T04:11:37.000,15097.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,3.816625393663545,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,NASA_WAL,Tropics,1062,SAR2_30.000000000000004_FOR,Soil Moisture,21,2020-01-01T00:18:13.830,2020-01-01T00:18:14.316,2020-01-01T12:18:13.830,2020-01-01T04:23:00.000,15780.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,4.079356541632964,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,NASA_WAL,Tropics,938,SAR2_30.000000000000004_FOR,Soil Moisture,147,2020-01-01T02:12:01.332,2020-01-01T02:12:01.940,2020-01-01T14:12:01.332,2020-01-01T04:23:59.000,15839.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,2.1991832372117357,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,NASA_WAL,Tropics,1004,SAR2_30.000000000000004_FOR,Soil Moisture,124,2020-01-01T01:45:24.894,2020-01-01T01:45:26.177,2020-01-01T13:45:24.894,2020-01-01T04:26:41.000,16001.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,2.6874508035576303,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,NASA_WAL,Tropics,1123,SAR2_30.000000000000004_FOR,Soil Moisture,237,2020-01-01T03:47:15.667,2020-01-01T03:47:15.695,2020-01-01T15:47:15.667,2020-01-01T04:26:52.000,16012.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.6600847249116316,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SSC_HI,Tropics,362,SAR2_30.000000000000004_FOR,Soil Moisture,266,2020-01-01T04:06:30.682,2020-01-01T04:06:30.759,2020-01-01T16:06:30.682,2020-01-01T04:28:34.000,16114.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.36756699106978835,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SSC_HI,Tropics,362,SAR2_30.000000000000004_FOR,Soil Moisture,185,2020-01-01T02:46:19.585,2020-01-01T02:46:19.901,2020-01-01T14:46:19.585,2020-01-01T04:28:34.000,16114.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,1.7039164169133507,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SSC_HI,Tropics,435,SAR2_30.000000000000004_FOR,Soil Moisture,38,2020-01-01T00:28:58.619,2020-01-01T00:28:58.684,2020-01-01T12:28:58.619,2020-01-01T04:32:28.000,16348.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,4.058143417040237,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,NASA_NM,Tropics,797,SAR2_30.000000000000004_FOR,Soil Moisture,150,2020-01-01T02:14:13.484,2020-01-01T02:14:13.488,2020-01-01T14:14:13.484,2020-01-01T04:29:35.000,16175.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,2.255975475426017,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,NASA_WAL,Tropics,939,SAR2_30.000000000000004_FOR,Soil Moisture,210,2020-01-01T03:22:23.167,2020-01-01T03:22:23.499,2020-01-01T15:22:23.167,2020-01-01T04:38:15.000,16695.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,1.264305954809985,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,NASA_WAL,Tropics,1005,SAR2_30.000000000000004_FOR,Soil Moisture,230,2020-01-01T03:42:58.012,2020-01-01T03:42:58.117,2020-01-01T15:42:58.012,2020-01-01T04:40:58.000,16858.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.9666340769342212,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,SANSA_SA,Tropics,881,SAR2_30.000000000000004_FOR,Soil Moisture,204,2020-01-01T03:10:29.619,2020-01-01T03:10:29.903,2020-01-01T15:10:29.619,2020-01-01T04:37:57.000,16677.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,1.4575270203317672,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,SANSA_SA,Tropics,676,SAR2_30.000000000000004_FOR,Soil Moisture,193,2020-01-01T03:00:10.381,2020-01-01T03:00:10.506,2020-01-01T15:00:10.381,2020-01-01T04:48:34.000,17314.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,1.8065259990120939,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,SANSA_SA,Tropics,676,SAR2_30.000000000000004_FOR,Soil Moisture,297,2020-01-01T04:44:01.026,2020-01-01T04:44:01.180,2020-01-01T16:44:01.026,2020-01-01T04:48:34.000,17314.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.075783218287607,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,880,SAR2_30.000000000000004_FOR,Soil Moisture,146,2020-01-01T02:11:06.781,2020-01-01T02:11:08.883,2020-01-01T14:11:06.781,2020-01-01T04:49:27.000,17367.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,2.6383657597130705,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,948,SAR2_30.000000000000004_FOR,Soil Moisture,167,2020-01-01T02:35:51.057,2020-01-01T02:35:51.067,2020-01-01T14:35:51.057,2020-01-01T04:51:21.000,17481.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,2.258314662113509,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,948,SAR2_30.000000000000004_FOR,Soil Moisture,170,2020-01-01T02:37:23.916,2020-01-01T02:37:24.072,2020-01-01T14:37:23.916,2020-01-01T04:51:21.000,17481.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,2.2324798693216295,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,882,SAR2_30.000000000000004_FOR,Soil Moisture,69,2020-01-01T01:02:01.199,2020-01-01T01:02:01.252,2020-01-01T13:02:01.199,2020-01-01T04:52:18.000,17538.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,3.837985610831258,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,813,SAR2_30.000000000000004_FOR,Soil Moisture,50,2020-01-01T00:37:18.028,2020-01-01T00:37:18.466,2020-01-01T12:37:18.028,2020-01-01T04:53:18.000,17598.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,4.26653718238199,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,1014,SAR2_30.000000000000004_FOR,Soil Moisture,202,2020-01-01T03:08:49.998,2020-01-01T03:08:50.512,2020-01-01T15:08:49.998,2020-01-01T04:53:28.000,17608.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,1.7437466811939137,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,536,SAR2_30.000000000000004_FOR,Soil Moisture,129,2020-01-01T01:52:00.111,2020-01-01T01:52:00.344,2020-01-01T13:52:00.111,2020-01-01T05:07:28.000,18448.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,3.257682160417593,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,197,SAR2_30.000000000000004_FOR,Soil Moisture,111,2020-01-01T01:33:04.422,2020-01-01T01:33:04.752,2020-01-01T13:33:04.422,2020-01-01T05:13:03.000,18783.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,3.666180069030602,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SANSA_SA,Tropics,1068,SAR2_30.000000000000004_FOR,Soil Moisture,144,2020-01-01T02:09:22.023,2020-01-01T02:09:22.289,2020-01-01T14:09:22.023,2020-01-01T04:56:12.000,17772.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,2.7804752918073405,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SANSA_SA,Tropics,816,SAR2_30.000000000000004_FOR,Soil Moisture,270,2020-01-01T04:13:05.055,2020-01-01T04:13:05.805,2020-01-01T16:13:05.055,2020-01-01T05:09:20.000,18560.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.9372763481169972,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SANSA_SA,Tropics,816,SAR2_30.000000000000004_FOR,Soil Moisture,72,2020-01-01T01:02:49.312,2020-01-01T01:02:49.595,2020-01-01T13:02:49.312,2020-01-01T05:09:20.000,18560.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,4.108445937987606,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SANSA_SA,Tropics,674,SAR2_30.000000000000004_FOR,Soil Moisture,63,2020-01-01T00:54:40.186,2020-01-01T00:54:41.125,2020-01-01T12:54:40.186,2020-01-01T05:11:16.000,18676.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,4.276354178991392,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SANSA_SA,Tropics,674,SAR2_30.000000000000004_FOR,Soil Moisture,247,2020-01-01T03:55:12.346,2020-01-01T03:55:12.453,2020-01-01T15:55:12.346,2020-01-01T05:11:16.000,18676.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,1.2676519188827944,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SANSA_SA,Tropics,749,SAR2_30.000000000000004_FOR,Soil Moisture,294,2020-01-01T04:41:39.880,2020-01-01T04:41:40.036,2020-01-01T16:41:39.880,2020-01-01T05:14:08.000,18848.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.5411010630823937,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SANSA_SA,Tropics,461,SAR2_30.000000000000004_FOR,Soil Moisture,70,2020-01-01T01:02:34.638,2020-01-01T01:02:34.848,2020-01-01T13:02:34.638,2020-01-01T05:16:56.000,19016.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,4.239208938992046,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SANSA_SA,Tropics,326,SAR2_30.000000000000004_FOR,Soil Moisture,99,2020-01-01T01:23:19.341,2020-01-01T01:23:20.065,2020-01-01T13:23:19.341,2020-01-01T05:22:29.000,19349.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,3.9858152605284762,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SSC_AUS,Tropics,199,SAR2_30.000000000000004_FOR,Soil Moisture,32,2020-01-01T00:26:30.451,2020-01-01T00:26:30.850,2020-01-01T12:26:30.451,2020-01-01T05:15:03.000,18903.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,4.808930666965806,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SSC_AUS,Tropics,199,SAR2_30.000000000000004_FOR,Soil Moisture,221,2020-01-01T03:35:22.914,2020-01-01T03:35:22.979,2020-01-01T15:35:22.914,2020-01-01T05:15:03.000,18903.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,1.6611169432108057,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SSC_AUS,Tropics,201,SAR2_30.000000000000004_FOR,Soil Moisture,190,2020-01-01T02:52:36.427,2020-01-01T02:52:36.635,2020-01-01T14:52:36.427,2020-01-01T05:29:09.000,19749.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,2.608990397084856,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,SSC_HI,Tropics,357,SAR2_30.000000000000004_FOR,Soil Moisture,248,2020-01-01T03:55:35.782,2020-01-01T03:55:36.240,2020-01-01T15:55:35.782,2020-01-01T05:36:51.000,20211.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,1.6874333178094725,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,SSC_HI,Tropics,292,SAR2_30.000000000000004_FOR,Soil Moisture,341,2020-01-01T05:31:47.933,2020-01-01T05:31:48.253,2020-01-01T17:31:47.933,2020-01-01T05:37:43.000,20263.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.09854095310884162,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SSC_HI,Tropics,162,SAR2_30.000000000000004_FOR,Soil Moisture,107,2020-01-01T01:30:13.750,2020-01-01T01:30:14.053,2020-01-01T13:30:13.750,2020-01-01T05:46:09.000,20769.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,4.265262980459621,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SSC_HI,Tropics,716,SAR2_30.000000000000004_FOR,Soil Moisture,23,2020-01-01T00:18:45.398,2020-01-01T00:18:45.550,2020-01-01T12:18:45.398,2020-01-01T05:57:38.000,21458.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,5.6479027970512705,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SSC_HI,Tropics,575,SAR2_30.000000000000004_FOR,Soil Moisture,209,2020-01-01T03:17:51.804,2020-01-01T03:17:52.030,2020-01-01T15:17:51.804,2020-01-01T05:58:39.000,21519.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,2.679713994482079,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,NASA_NM,Tropics,793,SAR2_30.000000000000004_FOR,Soil Moisture,239,2020-01-01T03:47:43.249,2020-01-01T03:47:43.527,2020-01-01T15:47:43.249,2020-01-01T05:51:58.000,21118.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,2.0706869035389452,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,NASA_WAL,Tropics,1002,SAR2_30.000000000000004_FOR,Soil Moisture,191,2020-01-01T02:53:39.635,2020-01-01T02:53:40.014,2020-01-01T14:53:39.635,2020-01-01T06:04:12.000,21852.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,3.1755516637881596,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,NASA_WAL,Tropics,1065,SAR2_30.000000000000004_FOR,Soil Moisture,323,2020-01-01T05:11:02.586,2020-01-01T05:11:02.759,2020-01-01T17:11:02.586,2020-01-01T06:06:54.000,22014.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.9309003077301735,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SSC_HI,Tropics,288,SAR2_30.000000000000004_FOR,Soil Moisture,134,2020-01-01T01:55:37.944,2020-01-01T01:55:38.540,2020-01-01T13:55:37.944,2020-01-01T05:58:31.000,21511.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,4.04790557246449,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SSC_HI,Tropics,791,SAR2_30.000000000000004_FOR,Soil Moisture,219,2020-01-01T03:31:10.872,2020-01-01T03:31:11.228,2020-01-01T15:31:10.872,2020-01-01T06:14:39.000,22479.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,2.7243810832295594,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,NASA_NM,Tropics,794,SAR2_30.000000000000004_FOR,Soil Moisture,320,2020-01-01T05:04:53.080,2020-01-01T05:04:53.513,2020-01-01T17:04:53.080,2020-01-01T06:06:05.000,21965.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,1.019857460698691,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,NASA_PON,Tropics,941,SAR2_30.000000000000004_FOR,Soil Moisture,342,2020-01-01T05:31:48.966,2020-01-01T05:31:48.980,2020-01-01T17:31:48.966,2020-01-01T06:22:12.000,22932.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.8397276938514862,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,NASA_NM,Tropics,936,SAR2_30.000000000000004_FOR,Soil Moisture,141,2020-01-01T02:02:49.450,2020-01-01T02:02:49.801,2020-01-01T14:02:49.450,2020-01-01T06:26:57.000,23217.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,4.401999787702565,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,NASA_WAL,Tropics,1121,SAR2_30.000000000000004_FOR,Soil Moisture,331,2020-01-01T05:22:54.617,2020-01-01T05:22:55.237,2020-01-01T17:22:54.617,2020-01-01T06:28:32.000,23312.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,1.093545250873729,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,SANSA_SA,Tropics,877,SAR2_30.000000000000004_FOR,Soil Moisture,347,2020-01-01T05:40:46.184,2020-01-01T05:40:46.727,2020-01-01T17:40:46.184,2020-01-01T06:13:07.000,22387.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.5389646288811699,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,SANSA_SA,Tropics,945,SAR2_30.000000000000004_FOR,Soil Moisture,360,2020-01-01T05:55:12.331,2020-01-01T05:55:12.442,2020-01-01T17:55:12.331,2020-01-01T06:14:45.000,22485.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.3257106606085015,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,943,SAR2_30.000000000000004_FOR,Soil Moisture,152,2020-01-01T02:17:06.609,2020-01-01T02:17:07.466,2020-01-01T14:17:06.609,2020-01-01T06:25:03.000,23103.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,4.132092764286239,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,600,SAR2_30.000000000000004_FOR,Soil Moisture,208,2020-01-01T03:17:27.391,2020-01-01T03:17:27.956,2020-01-01T15:17:27.391,2020-01-01T06:37:19.000,23839.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,3.3308456613405255,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,457,SAR2_30.000000000000004_FOR,Soil Moisture,83,2020-01-01T01:10:28.381,2020-01-01T01:10:28.877,2020-01-01T13:10:28.381,2020-01-01T06:40:07.000,24007.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,5.4939230414835105,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,195,SAR2_30.000000000000004_FOR,Soil Moisture,207,2020-01-01T03:16:01.598,2020-01-01T03:16:02.364,2020-01-01T15:16:01.598,2020-01-01T06:49:47.000,24587.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,3.56239888793685,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT2,SANSA_SA,Tropics,25,SAR2_30.000000000000004_FOR,Soil Moisture,59,2020-01-01T00:47:10.585,2020-01-01T00:47:11.019,2020-01-01T12:47:10.585,2020-01-01T06:54:34.000,24874.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,6.123050281300605,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT1,SSC_AUS,Tropics,26,SAR2_30.000000000000004_FOR,Soil Moisture,401,2020-01-01T06:36:55.747,2020-01-01T06:36:56.213,2020-01-01T18:36:55.747,2020-01-01T06:42:57.000,24177.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,0.10021865362753847,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SANSA_SA,Tropics,875,SAR2_30.000000000000004_FOR,Soil Moisture,310,2020-01-01T04:55:02.262,2020-01-01T04:55:02.844,2020-01-01T16:55:02.262,2020-01-01T06:35:29.000,23729.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,1.6739323278082054,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
SAT3,SANSA_SA,Tropics,810,SAR2_30.000000000000004_FOR,Soil Moisture,62,2020-01-01T00:54:08.095,2020-01-01T00:54:08.123,2020-01-01T12:54:08.095,2020-01-01T06:42:09.000,24129.0,Accuracy,0.017,0.01,0.05,%,1.0,%,Temporal,10.0,6.0,12.0,hrs,5.80024352125598,hrs,Spatial,0.75,0.5,1.0,km,1000.0,km
