SAT1,NASA_KEN,Tropics,589,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:00:00.000,0.0,spatial,500.0,500.0,500.0,km,57534.598123863274,km
SAT1,NASA_KEN,Tropics,662,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:01:41.000,101.0,spatial,500.0,500.0,500.0,km,5605.9723627556905,km
SAT1,NASA_KEN,Tropics,806,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:05:05.000,305.0,spatial,500.0,500.0,500.0,km,6625.418242078006,km
SAT1,NASA_WAL,Tropics,943,FFSS_22.0_FOR,Soil Moisture,1,2020-01-01T00:00:48.659,2020-01-01T00:00:48.786,2020-01-01T12:00:48.659,2020-01-01T00:08:01.000,481.0,Accuracy,0.017,0.01,0.05,%,Infinity,%,Spatial,0.75,0.5,1.0,km,3518.5868316158544,km,Temporal,10.0,6.0,12.0,hrs,0.12005951910674452,hrs
SAT1,NASA_WAL,Tropics,944,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:09:05.000,545.0,spatial,500.0,500.0,500.0,km,6666.287686991698,km
SAT2,KSAT_MAL,Tropics,598,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:00:00.000,0.0,spatial,500.0,500.0,500.0,km,64379.13004482322,km
SAT2,KSAT_MAL,Tropics,671,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:01:49.000,109.0,spatial,500.0,500.0,500.0,km,5050.72941318178,km
SAT2,KSAT_MAL,Tropics,743,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:03:08.000,188.0,spatial,500.0,500.0,500.0,km,6398.535981172725,km
SAT2,KSAT_MAL,Tropics,815,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:05:28.000,328.0,spatial,500.0,500.0,500.0,km,5591.7658739903845,km
SAT2,KSAT_MAL,Tropics,885,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:07:13.000,433.0,spatial,500.0,500.0,500.0,km,6664.501165421975,km
SAT2,KSAT_MAL,Tropics,952,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:08:57.000,537.0,spatial,500.0,500.0,500.0,km,6305.59341578489,km
SAT2,KSAT_MAL,Tropics,1017,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:11:12.000,672.0,spatial,500.0,500.0,500.0,km,6707.193964888332,km
SAT2,KSAT_MAL,Tropics,1079,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:14:03.000,843.0,spatial,500.0,500.0,500.0,km,6210.099622658527,km
SAT2,KSAT_MAL,Tropics,1138,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:16:27.000,987.0,spatial,500.0,500.0,500.0,km,6671.1009297458195,km
SAT2,KSAT_MAL,Tropics,1139,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:17:44.000,1064.0,spatial,500.0,500.0,500.0,km,5006.798080167911,km
SAT2,KSAT_MAL,Tropics,1194,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:20:16.000,1216.0,spatial,500.0,500.0,500.0,km,5810.357549295889,km
SAT2,KSAT_MAL,Tropics,1195,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:21:40.000,1300.0,spatial,500.0,500.0,500.0,km,6677.184145380336,km
SAT2,KSAT_MAL,Tropics,1196,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:23:04.000,1384.0,spatial,500.0,500.0,500.0,km,6670.257508790023,km
SAT2,KSAT_MAL,Tropics,1197,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:24:28.000,1468.0,spatial,500.0,500.0,500.0,km,6598.928684698999,km
SAT2,KSAT_MAL,Tropics,1198,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:25:52.000,1552.0,spatial,500.0,500.0,500.0,km,6026.714534708599,km
SAT2,KSAT_MAL,Tropics,1147,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:28:39.000,1719.0,spatial,500.0,500.0,500.0,km,5145.846170711176,km
SAT2,KSAT_MAL,Tropics,1148,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:29:57.000,1797.0,spatial,500.0,500.0,500.0,km,6462.370832839867,km
SAT2,KSAT_MAL,Tropics,1092,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:31:45.000,1905.0,spatial,500.0,500.0,500.0,km,4844.5604854578005,km
SAT2,KSAT_MAL,Tropics,1093,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:32:58.000,1978.0,spatial,500.0,500.0,500.0,km,5950.81220094193,km
SAT2,KSAT_MAL,Tropics,1035,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:35:03.000,2103.0,spatial,500.0,500.0,500.0,km,6721.727380592307,km
SAT2,KSAT_MAL,Tropics,973,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:36:45.000,2205.0,spatial,500.0,500.0,500.0,km,5479.608038254984,km
SAT2,KSAT_MAL,Tropics,909,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:39:14.000,2354.0,spatial,500.0,500.0,500.0,km,6615.581247433599,km
SAT2,KSAT_MAL,Tropics,841,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:40:38.000,2438.0,spatial,500.0,500.0,500.0,km,4805.234267776829,km
SAT4,SSC_HI,Tropics,616,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:00:00.000,0.0,spatial,500.0,500.0,500.0,km,64207.7478586457,km
SAT4,SSC_HI,Tropics,688,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:01:06.000,66.0,spatial,500.0,500.0,500.0,km,5304.966033873159,km
SAT4,SSC_HI,Tropics,761,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:03:40.000,220.0,spatial,500.0,500.0,500.0,km,5390.6416204689585,km
SAT4,SSC_HI,Tropics,832,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:05:15.000,315.0,spatial,500.0,500.0,500.0,km,6688.025638025295,km
SAT4,SSC_HI,Tropics,902,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:07:30.000,450.0,spatial,500.0,500.0,500.0,km,5625.1807124321485,km
SAT4,SSC_HI,Tropics,968,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:08:43.000,523.0,spatial,500.0,500.0,500.0,km,5166.5955449595795,km
SAT4,SSC_HI,Tropics,1033,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:11:47.000,707.0,spatial,500.0,500.0,500.0,km,5577.610508291169,km
SAT4,SSC_HI,Tropics,1093,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:13:28.000,808.0,spatial,500.0,500.0,500.0,km,6210.10731072545,km
SAT4,SSC_HI,Tropics,1152,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:16:48.000,1008.0,spatial,500.0,500.0,500.0,km,6742.532916481978,km
SAT4,SSC_HI,Tropics,1206,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:19:37.000,1177.0,spatial,500.0,500.0,500.0,km,5085.728900030718,km
SAT4,SSC_HI,Tropics,1207,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:21:00.000,1260.0,spatial,500.0,500.0,500.0,km,6426.43343434889,km
SAT4,SSC_HI,Tropics,1208,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:22:24.000,1344.0,spatial,500.0,500.0,500.0,km,6753.882118828285,km
SAT4,SSC_HI,Tropics,1209,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:23:48.000,1428.0,spatial,500.0,500.0,500.0,km,6681.464889040985,km
SAT4,SSC_HI,Tropics,1210,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:25:12.000,1512.0,spatial,500.0,500.0,500.0,km,6486.5528834155875,km
SAT4,SSC_HI,Tropics,1211,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:26:35.000,1595.0,spatial,500.0,500.0,500.0,km,5317.694248289304,km
SAT4,SSC_HI,Tropics,1161,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:29:01.000,1741.0,spatial,500.0,500.0,500.0,km,5746.092887422566,km
SAT4,SSC_HI,Tropics,1162,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:30:18.000,1818.0,spatial,500.0,500.0,500.0,km,5907.73985688652,km
SAT4,SSC_HI,Tropics,1107,FFSS,Nominal Measurement,nil,nil,nil,nil,2020-01-01T00:32:24.000,1944.0,spatial,500.0,500.0,500.0,km,6457.067105652669,km
