0,Soil Moisture,-25.0,-163.38461538461536,10.785927040439958,10.820354700007686,43210.78592704044,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
1,Soil Moisture,25.0,-80.30769230769228,48.65918421535531,48.78573121571973,43248.65918421536,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
2,Soil Moisture,-5.0,-32.95774647887333,78.06264901619114,78.30990255439613,43278.06264901619,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
3,Soil Moisture,15.000000000000002,143.47826086956516,185.14116043126054,185.2595638937263,43385.14116043126,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
4,Soil Moisture,35.0,24.82758620689651,319.2937202959846,319.82388409973845,43519.29372029599,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
5,Soil Moisture,-10.0,107.99999999999991,351.3113034060444,351.53372997500657,43551.311303406044,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
6,Soil Moisture,35.0,-117.93103448275869,405.81387674554765,405.87526282926126,43605.813876745546,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
7,Soil Moisture,25.0,69.23076923076927,570.7357268989222,571.0020631298337,43770.73572689892,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
8,Soil Moisture,20.0,-147.76119402985069,608.1817481331605,608.6826155447587,43808.18174813316,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
9,Soil Moisture,45.0,-79.20000000000006,661.9628964116469,662.3346270385055,43861.96289641165,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
10,Soil Moisture,-35.0,-80.68965517241384,712.9327669429205,713.7431093207484,43912.93276694292,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
11,Soil Moisture,30.000000000000004,-162.5806451612903,742.9973447339182,743.1163595327732,43942.99734473392,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
12,Soil Moisture,5.0,-103.94366197183103,753.7223163592337,753.8812785943635,43953.722316359235,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
13,Soil Moisture,-10.0,-138.8571428571429,789.3487209386954,789.7509211999869,43989.348720938695,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
14,Soil Moisture,25.0,-19.38461538461535,792.3745848727435,792.8756310361103,43992.37458487274,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
15,Soil Moisture,15.000000000000002,-169.56521739130437,793.6543397502611,793.7016313227256,43993.65433975026,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
16,Soil Moisture,-40.0,29.45454545454539,828.4842969641261,828.6605349072233,44028.484296964125,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
17,Soil Moisture,40.0,42.54545454545448,836.0344163964356,836.6513350056973,44036.03441639643,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
18,Soil Moisture,-15.000000000000002,44.34782608695646,865.9130011702881,866.0210019223863,44065.91300117029,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
19,Soil Moisture,-15.000000000000002,-101.73913043478271,880.4950827201992,880.883283699043,44080.4950827202,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
20,Soil Moisture,10.0,-87.4285714285715,1082.788120017345,1083.9845555269437,44282.78812001734,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
21,Soil Moisture,45.0,-172.8,1097.043583260532,1097.3549539989472,44297.04358326053,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
22,Soil Moisture,45.0,-180.0,1175.7064258986893,1175.7786471344375,44375.70642589869,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
23,Soil Moisture,35.0,173.7931034482758,1247.678112907817,1247.7084801454353,44447.678112907815,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
24,Soil Moisture,15.000000000000002,-122.60869565217402,1350.3660749361254,1350.4544316442764,44550.36607493612,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
25,Soil Moisture,-15.000000000000002,28.695652173912976,1385.5661465570042,1385.613524280154,44585.566146557,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
26,Soil Moisture,20.0,-29.552238805970088,1399.6993826943672,1399.717419323244,44599.699382694365,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
27,Soil Moisture,-20.0,-72.53731343283577,1478.2650180837047,1479.0264677290672,44678.26501808371,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
28,Soil Moisture,30.000000000000004,-29.032258064516036,1514.3109982398469,1515.1072738780215,44714.310998239846,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
29,Soil Moisture,-10.0,-5.142857142857216,1709.7832135720137,1710.0402008714861,44909.78321357202,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
30,Soil Moisture,0.0,60.00000000000001,1720.0605166015532,1720.2590568865244,44920.06051660155,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
31,Soil Moisture,30.000000000000004,-133.54838709677415,1738.2202249962468,1739.7144377607044,44938.22022499625,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
32,Soil Moisture,5.0,-98.87323943661977,1750.1581443845953,1750.2896509006778,44950.15814438459,Accuracy,0.01,0.017,0.05,%,Temporal,6.0,10.0,12.0,hrs,Spatial,0.5,0.75,1.0,km
