Tropics,GEO3,594,GEO3_comms,21355.71799017511,21600.0
Tropics,GEO3,590,GEO3_comms,4199.003417811306,5318.905080294052
Tropics,GEO3,589,GEO3_comms,0.0,1026.7527189727396
Tropics,GEO3,592,GEO3_comms,12774.459488103106,13905.386569296612
Tropics,GEO3,593,GEO3_comms,17063.91833956383,18196.40748299998
Tropics,GEO3,591,GEO3_comms,8486.709274237612,9612.386184276851
Tropics,SAT9,1200,FFSS_22.0_FOR,3180.3336120695208,3235.629260062433
Tropics,SAT9,1200,FFSS_22.0_FOR,9132.844972952464,9188.430538141174
Tropics,SAT9,669,FFSS_22.0_FOR,13355.99820253791,13410.372654396211
Tropics,SAT9,1191,FFSS_22.0_FOR,14333.35757673621,14389.26816738648
Tropics,SAT9,1191,FFSS_22.0_FOR,20282.416751843026,20337.786726011844
Tropics,SAT9,422,FFSS_22.0_FOR,10748.124671084322,10804.158906881657
Tropics,SAT9,249,FFSS_22.0_FOR,7001.621721390344,7056.357497707947
Tropics,SAT9,946,FFSS_22.0_FOR,19467.974461106412,19522.218077615278
Tropics,SAT9,1141,FFSS_22.0_FOR,8629.737693903035,8685.131626910306
Tropics,SAT9,1141,FFSS_22.0_FOR,20577.984234931366,20634.29048378047
Tropics,SAT9,1196,FFSS_22.0_FOR,8797.272393249958,8852.540328818695
Tropics,SAT9,1196,FFSS_22.0_FOR,14750.058360198733,14805.53161511339
Tropics,SAT9,821,FFSS_22.0_FOR,2153.7155036028344,2208.3894688974647
Tropics,SAT9,1190,FFSS_22.0_FOR,20198.222281454793,20253.505740001656
Tropics,SAT9,1136,FFSS_22.0_FOR,14199.70319596432,14254.609454101232
Tropics,SAT9,1136,FFSS_22.0_FOR,20163.140479236245,20173.122327262055
Tropics,SAT9,834,FFSS_22.0_FOR,21331.632641551223,21387.723430720827
Tropics,SAT9,1188,FFSS_22.0_FOR,20032.905230817312,20088.539597380404
Tropics,SAT9,383,FFSS_22.0_FOR,7152.518097609738,7207.431130386017
Tropics,SAT9,813,FFSS_22.0_FOR,13572.223616034858,13626.446297928698
Tropics,SAT9,1194,FFSS_22.0_FOR,8634.026589835325,8690.320844371416
Tropics,SAT9,1194,FFSS_22.0_FOR,14581.666613220212,14637.013117351898
Tropics,SAT9,1194,FFSS_22.0_FOR,20532.700903494297,20588.54802128708
Tropics,SAT9,1203,FFSS_22.0_FOR,3432.598857342093,3488.1211061585714
Tropics,SAT9,14,FFSS_22.0_FOR,708.8787315847445,764.7804063996502
Tropics,SAT9,454,FFSS_22.0_FOR,7248.524499188985,7304.194132335502
Tropics,SAT9,741,FFSS_22.0_FOR,13433.875580405376,13487.658388483165
Tropics,SAT9,495,FFSS_22.0_FOR,4863.680919247761,4920.392428894289
Tropics,SAT9,417,FFSS_22.0_FOR,16396.24082604271,16451.71358060854
Tropics,SAT9,845,FFSS_22.0_FOR,10095.964392157535,10152.808918285835
Tropics,SAT9,740,FFSS_22.0_FOR,13373.402412710311,13428.55321897037
Tropics,SAT9,487,FFSS_22.0_FOR,16289.70372537907,16345.24811552478
Tropics,SAT9,774,FFSS_22.0_FOR,10103.553919518856,10159.605812170164
Tropics,SAT9,979,FFSS_22.0_FOR,4052.865602775443,4109.611556993772
Tropics,SAT9,239,FFSS_22.0_FOR,18260.236592583395,18315.25237247766
Tropics,SAT9,459,FFSS_22.0_FOR,1596.7633938956606,1651.5075686589737
Tropics,SAT9,746,FFSS_22.0_FOR,7781.245143907633,7835.267102964128
Tropics,SAT9,563,FFSS_22.0_FOR,10526.700486190848,10582.872484423031
Tropics,SAT9,1142,FFSS_22.0_FOR,2755.5180113554825,2812.069388166888
Tropics,SAT9,1142,FFSS_22.0_FOR,8709.136538312754,8765.538944202683
Tropics,SAT9,1142,FFSS_22.0_FOR,20657.210926227286,20712.822882535354
Tropics,SAT9,1145,FFSS_22.0_FOR,2983.329182783201,3039.023340676829
Tropics,SAT9,1145,FFSS_22.0_FOR,14932.017975693076,14988.052471429444
Tropics,SAT9,840,FFSS_22.0_FOR,15745.004568097705,15800.848763997315
Tropics,SAT9,354,FFSS_22.0_FOR,10853.570893248583,10909.325152195515
Tropics,SAT9,1135,FFSS_22.0_FOR,14125.138394956934,14180.977953612852
Tropics,SAT9,1135,FFSS_22.0_FOR,20081.363550458627,20138.143555832445
Tropics,SAT9,219,FFSS_22.0_FOR,16676.367060006152,16733.231151184467
Tropics,SAT9,175,FFSS_22.0_FOR,18108.219174803362,18163.895535116648
