0	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
1	|	9.062939	9.062939	|	91.860099	91.860099	|	1	1	|	0	0	
2	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
3	|	9.544396	9.544396	|	91.860099	91.860099	|	1	1	|	0	0	
4	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
5	|	1.555755	1.555755	|	145.052854	145.052854	|	2	2	|	0	0	
6	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
7	|	2.464375	2.464375	|	145.052854	145.052854	|	2	2	|	0	0	
8	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
9	|	3.931478	3.931478	|	124.805233	124.805233	|	2	2	|	0	0	
10	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
11	|	4.697923	4.697923	|	124.805233	124.805233	|	2	2	|	0	0	
12	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
13	|	6.911989	6.911989	|	111.203762	111.203762	|	2	2	|	0	0	
14	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
15	|	7.786780	7.786780	|	111.203762	111.203762	|	2	2	|	0	0	
16	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
17	|	1.973267	1.973267	|	147.023230	147.023230	|	1	1	|	0	0	
18	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
19	|	4.005003	4.005003	|	147.023230	147.023230	|	1	1	|	0	0	
20	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
21	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
22	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
23	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
24	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
25	|	7.169077	7.169077	|	99.922356	99.922356	|	1	1	|	0	0	
26	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
27	|	7.623387	7.623387	|	99.922356	99.922356	|	1	1	|	0	0	
28	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
29	|	1.699371	1.699371	|	153.263956	153.263956	|	2	2	|	0	0	
30	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
31	|	1.755721	1.755721	|	153.263956	153.263956	|	2	2	|	0	0	
32	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
33	|	2.667199	2.667199	|	152.680084	152.680084	|	1	1	|	0	0	
34	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
35	|	2.985964	2.985964	|	152.680084	152.680084	|	1	1	|	0	0	
36	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
37	|	1.974547	1.974547	|	152.263956	152.263956	|	2	2	|	0	0	
38	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
39	|	2.380895	2.380895	|	152.263956	152.263956	|	2	2	|	0	0	
40	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
41	|	0.767779	0.767779	|	170.148421	170.148421	|	1	1	|	0	0	
42	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
43	|	1.464793	1.464793	|	170.148421	170.148421	|	1	1	|	0	0	
44	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
45	|	7.740787	7.740787	|	95.679587	95.679587	|	2	2	|	0	0	
46	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
47	|	8.602780	8.602780	|	95.679587	95.679587	|	2	2	|	0	0	
48	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
49	|	1.451067	1.451067	|	157.779104	157.779104	|	1	1	|	0	0	
50	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
51	|	1.738398	1.738398	|	157.779104	157.779104	|	1	1	|	0	0	
52	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
53	|	5.676817	5.676817	|	110.967717	110.967717	|	1	1	|	0	0	
54	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
55	|	6.299226	6.299226	|	110.967717	110.967717	|	1	1	|	0	0	
56	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
57	|	3.006436	3.006436	|	128.928338	128.928338	|	2	2	|	0	0	
58	|	0.000000	0.000000	|	0.000000	0.000000	|	-	-	|	0	0	
59	|	3.238774	3.238774	|	128.928338	128.928338	|	2	2	|	0	0	
60	|	38.112297	38.112297	|	50.690290	50.690290	|	1	1	|	0	0	
61	|	24.528678	24.528678	|	61.488188	61.488188	|	2	2	|	0	0	
62	|	27.009311	27.009311	|	62.014846	62.014846	|	1	1	|	0	0	
63	|	14.617502	14.617502	|	80.382529	80.382529	|	2	2	|	0	0	
64	|	18.722882	18.722882	|	73.416600	73.416600	|	1	1	|	0	0	
65	|	60.501383	60.501383	|	25.732428	25.732428	|	2	2	|	0	0	
66	|	39.247888	39.247888	|	42.444079	42.444079	|	1	1	|	0	0	
67	|	40.150102	40.150102	|	29.337979	29.337979	|	2	2	|	0	0	
68	|	71.300886	71.300886	|	4.472136	4.472136	|	2	2	|	0	0	
69	|	69.352513	69.352513	|	14.142136	14.142136	|	1	1	|	0	0	
70	|	37.793669	37.793669	|	53.421168	53.421168	|	2	2	|	0	0	
71	|	30.873296	30.873296	|	59.252120	59.252120	|	2	2	|	0	0	
72	|	29.698294	29.698294	|	55.690290	55.690290	|	1	1	|	0	0	
73	|	14.703724	14.703724	|	83.316095	83.316095	|	1	1	|	0	0	
74	|	22.349693	22.349693	|	65.960324	65.960324	|	2	2	|	0	0	
