2019-01-01T00:00:00.000,-4359913.988312,4655291.128602,-6790.674060,0.000782,0.000731,-0.000474,0.000001,-0.000001,0.000000
2019-01-01T00:05:00.000,-2629349.101140,5741192.394826,-897699.716330,0.001008,0.000392,-0.000448,0.000001,-0.000001,0.000000
2019-01-01T00:10:00.000,-581819.579090,6122329.904565,-1690915.168726,0.001110,0.000002,-0.000373,0.000000,-0.000001,0.000000
2019-01-01T00:15:00.000,1528846.934629,5749144.096327,-2300130.605185,0.001074,-0.000389,-0.000258,-0.000000,-0.000001,0.000000
2019-01-01T00:20:00.000,3441897.261212,4665107.158492,-2659088.195945,0.000905,-0.000733,-0.000114,-0.000001,-0.000001,0.000001
2019-01-01T00:25:00.000,4921889.117156,3001563.067479,-2728783.293180,0.000626,-0.000988,0.000042,-0.000001,-0.000001,0.000001
2019-01-01T00:30:00.000,5787685.744076,961701.169814,-2501690.664044,0.000270,-0.001122,0.000193,-0.000001,-0.000000,0.000000
2019-01-01T00:35:00.000,5934637.019807,-1204354.695638,-2002559.562409,-0.000118,-0.001118,0.000324,-0.000001,0.000000,0.000000
2019-01-01T00:40:00.000,5347240.041095,-3230267.522041,-1285701.081015,-0.000490,-0.000977,0.000419,-0.000001,0.000001,0.000000
2019-01-01T00:45:00.000,4100761.673792,-4866239.086345,-429071.602483,-0.000800,-0.000715,0.000468,-0.000001,0.000001,0.000000
2019-01-01T00:50:00.000,2351668.665397,-5909773.281827,474200.207053,-0.001009,-0.000364,0.000467,-0.000001,0.000001,-0.000000
2019-01-01T00:55:00.000,318080.528444,-6230680.723725,1325923.861763,-0.001094,0.000032,0.000415,-0.000000,0.000001,-0.000000
2019-01-01T01:00:00.000,-1747326.492266,-5787257.219935,2033503.280181,-0.001042,0.000426,0.000318,0.000000,0.000001,-0.000000
2019-01-01T01:05:00.000,-3588621.095916,-4631639.227651,2519989.739186,-0.000862,0.000769,0.000186,0.000001,0.000001,-0.000000
2019-01-01T01:10:00.000,-4978270.542318,-2903651.697598,2732445.940415,-0.000575,0.001018,0.000034,0.000001,0.000001,-0.000001
2019-01-01T01:15:00.000,-5745247.442076,-813864.398592,2647713.761114,-0.000218,0.001143,-0.000122,0.000001,0.000000,-0.000001
2019-01-01T01:20:00.000,-5796119.841162,1382103.437352,2274954.167916,0.000165,0.001128,-0.000264,0.000001,-0.000000,-0.000000
2019-01-01T01:25:00.000,-5126511.260764,3414903.720378,1654674.126401,0.000527,0.000975,-0.000378,0.000001,-0.000001,-0.000000
2019-01-01T01:30:00.000,-3821502.846513,5034566.195207,854336.474077,0.000822,0.000701,-0.000451,0.000001,-0.000001,-0.000000
2019-01-01T01:35:00.000,-2044921.886295,6041308.377340,-38976.397966,0.001015,0.000340,-0.000474,0.000000,-0.000001,0.000000
2019-01-01T01:40:00.000,-18849.204591,6310230.085456,-928047.717985,0.001081,-0.000062,-0.000446,-0.000000,-0.000001,0.000000
2019-01-01T01:45:00.000,2004094.938286,5806819.865824,-1716122.989466,0.001012,-0.000458,-0.000370,-0.000000,-0.000001,0.000000
2019-01-01T01:50:00.000,3772220.491375,4591337.713216,-2317455.966877,0.000817,-0.000799,-0.000253,-0.000001,-0.000001,0.000000
2019-01-01T01:55:00.000,5066060.040179,2811522.457226,-2666647.470623,0.000521,-0.001042,-0.000109,-0.000001,-0.000001,0.000001
2019-01-01T02:00:00.000,5725583.941288,684524.803350,-2725756.026433,0.000161,-0.001158,0.000047,-0.000001,-0.000000,0.000001
2019-01-01T02:05:00.000,5669962.983520,-1529698.235461,-2488408.058318,-0.000218,-0.001132,0.000198,-0.000001,0.000000,0.000000
2019-01-01T02:10:00.000,4907448.150946,-3560243.285336,-1980467.617954,-0.000570,-0.000968,0.000328,-0.000001,0.000001,0.000000
2019-01-01T02:15:00.000,3534176.443719,-5158456.133244,-1257202.758839,-0.000850,-0.000685,0.000421,-0.000001,0.000001,0.000000
2019-01-01T02:20:00.000,1722086.694636,-6128395.319892,-397265.415123,-0.001024,-0.000318,0.000469,-0.000000,0.000001,0.000000
2019-01-01T02:25:00.000,-302530.825386,-6350843.697148,505856.723649,-0.001070,0.000088,0.000466,0.000000,0.000001,-0.000000
2019-01-01T02:30:00.000,-2287183.671115,-5797942.320851,1353989.397830,-0.000983,0.000484,0.000412,0.000001,0.000001,-0.000000
2019-01-01T02:35:00.000,-3984544.635294,-4536663.281799,2054926.253591,-0.000773,0.000821,0.000314,0.000001,0.000001,-0.000000
2019-01-01T02:40:00.000,-5183166.841404,-2720691.443767,2532439.762907,-0.000467,0.001058,0.000181,0.000001,0.000001,-0.000000
2019-01-01T02:45:00.000,-5733754.652684,-571690.781357,2734567.392497,-0.000103,0.001165,0.000028,0.000001,0.000000,-0.000001
2019-01-01T02:50:00.000,-5567737.464302,1647775.693092,2639273.836613,0.000274,0.001131,-0.000127,0.000001,-0.000000,-0.000001
