0.0,4225629.968249232,4211952.118406878,3432084.3338237475,29.909536616187356,44.90712002866849
60.0,4066944.6073403694,4541519.607229421,3196010.907120461,27.665785363902202,48.15545811865691
120.0,3893254.3370797327,4852655.124882106,2945842.534564076,25.337663832797148,51.26014975999594
180.0,3705151.159617588,5144122.6818814,2682681.096881584,22.936358424922354,54.235970406320476
240.0,3503279.771257722,5414766.542158615,2407685.9303045566,20.472049908581344,57.09768614228166
300.0,3288335.545882604,5663515.899156932,2122068.7885560463,17.9540148636388,59.85980651121596
360.0,3061062.325258262,5889389.214430859,1827088.55872322,15.390736219754709,62.53644422738655
420.0,2822250.020901751,6091498.196996791,1524045.7530261541,12.790016182604006,65.1412544176173
480.0,2572732.033428893,6269051.4029827425,1214276.800237295,10.159087537232354,67.68743131060056
540.0,2313382.4965590145,6421357.436689566,899148.1621325157,7.504721258292855,70.18774532244302
600.0,2045113.3542047553,6547827.735998781,580050.301827969,4.833329701855736,72.65460779355206
660.0,1768871.2802772215,6647978.927130329,258391.53214571968,2.151065553693172,75.10015406266429
720.0,1485634.451984143,6721434.736030709,-64408.22677285035,-0.5360827100944807,77.536338132674
780.0,1196409.1884534983,6767927.446134522,-386923.7505461498,-3.2221977373230994,79.97503397024941
840.0,902226.4674636172,6787298.894850414,-707730.8436769667,-5.901341277001855,82.428139575828
900.0,604138.3338773083,6779501.003838072,-1025412.6717538286,-8.567461826348739,84.90768042990089
960.0,303214.2140635811,6744595.840921281,-1338566.0617112408,-11.214300573238027,87.42590879691524
1020.0,537.1511104889214,6682755.214283504,-1645807.7393552798,-13.835294383823129,89.9953946403035
1080.0,-302800.0239941878,6594259.802367847,-1945780.4738540263,-16.423474841004055,92.62910252138722
1140.0,-605698.5698307212,6479497.825612111,-2237159.099643762,-18.971362778353196,95.34044674017393
1200.0,-907057.7452344494,6338963.268747497,-2518656.3871956556,-21.47085845477414,98.14331403418863
1260.0,-1205778.7378703384,6173253.664838385,-2789028.7353021745,-23.913128586676287,101.0520393170202
1320.0,-1500768.5956161655,5983067.454502761,-3047081.6589519815,-26.288493035933588,104.08131524732391
1380.0,-1790944.1460448168,5769200.935799549,-3291675.048435221,-28.58631620318901,107.24601113350244
1440.0,-2075235.8897811053,5532544.822074065,-3521728.177023942,-30.79491125040469,110.56087148216255
1500.0,-2352591.8540779175,5274080.426600089,-3736224.4363678265,-32.901469261529215,114.04006076278945
1560.0,-2621981.393595092,4994875.49413471,-3934215.780594664,-34.892030260254764,117.69652106000319
1620.0,-2882398.926031622,4696079.7005140595,-4114826.861969462,-36.75151821178787,121.54111681538156
1680.0,-3132867.5909507396,4378919.842166429,-4277258.842808594,-38.463866750713116,125.58156050517748
1740.0,-3372442.8208052483,4044694.7379248235,-4420792.87013071,-40.012264631996125,129.82114965301415
1800.0,-3600215.813794376,3694769.8658115296,-4544793.2012255415,-41.37954720124389,134.2574015905213
1860.0,-3815316.8987485967,3330571.7575697536,-4648709.969910167,-42.548749471951226,138.88074421118876
1920.0,-4016918.7827209933,2953582.17367186,-4732081.584703104,-43.5038152633267,143.67349418002203
1980.0,-4204239.672332542,2565332.0813980144,-4794536.751473516,-44.23042538105564,148.60940121863777
2040.0,-4376546.26019829,2167395.4583721524,-4835796.114312647,-44.71687070384935,153.65402266815641
2100.0,-4533156.567912883,1761382.9437364591,-4855673.509440491,-44.95486343101726,158.7660884933467
2160.0,-4673442.6371194245,1348935.3589743357,-4854076.827918846,-44.94016513150599,163.89982509853104
2220.0,-4796833.060134319,931717.1202886119,-4831008.483818555,-44.6729246739886,169.0079737711708
2280.0,-4902815.341461145,511409.56445120554,-4786565.485316395,-44.15766425326515,174.04504870640005
