Tropics,GEO1,624,47104.941173518084,48222.99861808452
Tropics,GEO1,620,29935.68272878008,31067.503239919275
Tropics,GEO1,631,77138.70427481132,78255.92572484203
Tropics,GEO1,628,64259.960504119284,65391.34156396577
Tropics,GEO1,616,12781.00396465922,13898.666551077682
Tropics,GEO1,623,42814.456755111285,43931.897736033316
Tropics,GEO1,632,81428.82776767189,82547.37639439991
Tropics,GEO1,633,85716.91035576773,86400.0
Tropics,GEO1,622,38521.782597080084,39643.1162429667
Tropics,GEO1,614,4197.247237815818,5319.425710649203
Tropics,GEO1,629,68552.77178062641,69679.23134156062
Tropics,GEO1,619,25645.325685208594,26777.399599654495
Tropics,GEO1,626,55680.74729450358,56809.51584505746
Tropics,GEO1,621,34228.24519462369,35355.58948287089
Tropics,GEO1,615,8490.15823042809,9607.924605681155
Tropics,GEO1,630,72846.29798134738,73966.83627536704
Tropics,GEO1,625,51393.25544227378,52516.05766355833
Tropics,GEO1,617,17069.581315952,18191.512697057075
Tropics,GEO1,613,0.0,1031.9343455318462
Tropics,GEO1,618,21357.07880967888,22485.031939323337
Tropics,GEO1,627,59969.246241283276,61101.588379792825
Tropics,GEO3,609,85712.25662511798,86400.0
Tropics,GEO3,594,21355.717994756647,22485.1470925098
Tropics,GEO3,598,38522.75361486583,39643.39742156086
Tropics,GEO3,590,4199.002823273661,5318.905080265224
Tropics,GEO3,602,55680.17453809776,56808.83523800607
Tropics,GEO3,595,25649.089283064037,26772.668830254013
Tropics,GEO3,596,29942.303061833423,31060.78072604903
Tropics,GEO3,604,64266.67601115585,65384.672988533115
Tropics,GEO3,589,0.0,1026.7527357695767
Tropics,GEO3,599,42810.34565505221,43936.92738368057
Tropics,GEO3,592,12774.459480744083,13905.386594519556
Tropics,GEO3,606,72846.46977269705,73967.9145019811
Tropics,GEO3,597,34233.70707802204,35350.95329684353
Tropics,GEO3,603,59973.64346308504,61096.32501891084
Tropics,GEO3,593,17063.917526227764,18196.407483557035
Tropics,GEO3,601,51388.06057734334,52520.37239980727
Tropics,GEO3,605,68557.72794435968,69675.20684753083
Tropics,GEO3,607,77133.98933841048,78261.45087742776
Tropics,GEO3,608,81422.1048482833,82553.97752513224
Tropics,GEO3,600,47098.26027115639,48229.70661865658
Tropics,GEO3,591,8486.709273960993,9612.38627483872
Tropics,SAT3,526,30479.96799569627,30484.409130236334
Tropics,SAT3,419,70157.55773085804,70169.01233580986
Tropics,SAT3,17,36835.091590655626,36845.83017955202
Tropics,SAT3,471,7718.51206758231,7728.728785373765
Tropics,SAT3,758,62154.92386048276,62163.639027797195
Tropics,SAT3,798,16976.618601115355,16986.072879159816
Tropics,SAT3,850,64037.75569147299,64042.12976708108
Tropics,SAT3,946,18049.675530184522,18059.214690710203
Tropics,SAT3,1141,86114.16653953688,86116.5162904007
Tropics,SAT3,23,49159.728314622356,49162.65065903433
Tropics,SAT3,76,25373.201311699413,25384.256427981723
Tropics,SAT3,76,31278.164654000022,31283.08452557678
Tropics,SAT3,755,67944.18108508164,67955.84178336262
Tropics,SAT3,813,18333.964291603053,18345.611826484364
Tropics,SAT3,396,19409.146959140857,19412.520658938647
Tropics,SAT3,824,7134.077800128157,7142.958416713153
Tropics,SAT3,14,66247.36842811076,66250.93614106085
Tropics,SAT3,454,78732.88618611806,78743.38534617456
Tropics,SAT3,435,16347.73534229942,16357.344970427343
Tropics,SAT3,730,11128.476358091619,11137.070324460845
Tropics,SAT3,749,18847.339774874014,18850.77493928799
Tropics,SAT3,453,78672.79282217595,78681.24344794155
Tropics,SAT3,774,45290.738858000266,45292.613479048494
Tropics,SAT3,282,27077.186261921237,27079.56773282646
Tropics,SAT3,282,76124.41298733887,76133.20231327743
Tropics,SAT3,979,51535.16367977941,51545.89904713663
Tropics,SAT3,239,47796.784173178596,47804.99867387699
Tropics,SAT3,936,23216.094756877308,23226.970799775092
Tropics,SAT3,563,33425.64447414931,33433.839612052005
Tropics,SAT3,707,64022.98157064385,64033.80059231416
Tropics,SAT3,707,69999.17774820076,70002.23689828775
Tropics,SAT3,1142,74254.23592582118,74257.98542441729
Tropics,SAT3,85,43880.539659964204,43886.346263112115
Tropics,SAT3,412,81629.98208695813,81636.951678943
Tropics,SAT3,840,69312.00771241159,69324.46523269052
Tropics,SAT3,840,75324.09406423147,75329.55937287945
Tropics,SAT3,354,70446.05644725695,70451.79950022914
Tropics,SAT3,372,4820.471940850959,4827.5433202103095
Tropics,SAT3,800,11126.256910558559,11131.801049249
Tropics,SAT3,999,23102.57480129091,23109.997572692097
Tropics,SAT3,999,35146.734811470385,35152.73323106014
Tropics,SAT3,1132,336.37452823275487,338.7424133143739
Tropics,SAT3,299,53353.72471577754,53361.98427015967
Tropics,SAT3,864,22748.65282111491,22757.02581161284
Tropics,SAT3,1042,45582.90255611776,45588.35555467524
Tropics,SAT3,1042,57621.46212552743,57629.23984315825
Tropics,SAT3,336,50118.81449139483,50127.732112717575
Tropics,SAT3,901,56540.16955780219,56544.35629568643
Tropics,SAT3,10,71864.43486365475,71867.56160874836
Tropics,SAT3,736,5553.3609498368205,5564.263812386924
Tropics,SAT3,110,59317.48868559461,59327.03960582006
Tropics,SAT3,463,67373.60162304479,67383.35920500221
Tropics,SAT3,750,12935.11442137673,12944.20278757226
Tropics,SAT3,750,67609.98644987732,67613.59603080242
Tropics,SAT3,313,36381.08831234198,36388.27325722468
Tropics,SAT3,878,5785.8243340747795,5794.961488828145
Tropics,SAT3,1107,46148.501577989,46154.50159251586
Tropics,SAT3,905,81006.62611665668,81009.34617030098
Tropics,SAT3,503,16228.603149548197,16231.64165827191
Tropics,SAT3,503,58867.52738243908,58870.950074537235
Tropics,SAT3,647,52789.03592786656,52797.05934218469
Tropics,SAT3,723,47022.34395694902,47029.68563844297
Tropics,SAT3,882,18272.662149772303,18282.199538780224
Tropics,SAT3,1048,52107.35218283475,52113.84480423683
Tropics,SAT3,620,50406.906487441665,50411.23199045322
Tropics,SAT3,494,27588.119491991893,27594.61125408062
Tropics,SAT3,461,19015.18161998637,19026.83627448051
Tropics,SAT3,590,5269.582207671206,5279.981153028597
Tropics,SAT3,590,35873.719952415406,35882.552544342005
Tropics,SAT3,590,84354.59844927464,84357.33425899969
Tropics,SAT3,552,44673.501219789134,44679.0590275597
Tropics,SAT3,62,83731.20149377074,83741.6599247836
Tropics,SAT3,661,5278.180204783019,5285.340446890321
Tropics,SAT3,661,35766.95550729231,35775.3733214292
Tropics,SAT3,226,70787.65726258227,70790.9658407971
Tropics,SAT3,1050,46259.368355157145,46267.29079790985
Tropics,SAT3,729,11061.399314914195,11068.349409666278
Tropics,SAT3,168,65109.392297895036,65112.8701785587
Tropics,SAT3,760,1642.7554336492465,1650.7468695577252
Tropics,SAT3,760,56311.79884244133,56316.31896020056
Tropics,SAT3,992,40578.27395954866,40586.26325739181
Tropics,SAT3,753,7141.421415290719,7153.479161625355
Tropics,SAT3,768,50862.30626941578,50872.14213696022
Tropics,SAT3,768,81232.81916718333,81235.69578575881
Tropics,SAT3,1109,46318.379929655486,46323.59425912603
Tropics,SAT3,1051,52338.138659162585,52341.7858945083
Tropics,SAT3,444,4988.6784156475605,4997.5805882727445
Tropics,SAT3,731,11198.769568042973,11209.093878619591
Tropics,SAT3,674,18675.507516388065,18686.19233294128
Tropics,SAT3,353,70386.13712593424,70393.6020384977
Tropics,SAT3,918,39788.185989396115,39797.12019462361
Tropics,SAT3,561,69990.57962074091,69999.87764310565
Tropics,SAT3,705,33424.43608097074,33426.745027584024
Tropics,SAT3,705,69875.55075076187,69881.53433697508
Tropics,SAT3,875,11573.537879943276,11584.53297082845
Tropics,SAT3,875,23728.085560400967,23740.573633069893
Tropics,SAT3,577,16401.33466751807,16405.881929139083
Tropics,SAT3,951,336.311188896581,345.56761719398463
Tropics,SAT3,951,12436.073210614719,12445.02335657071
Tropics,SAT3,951,85381.34757524775,85390.70262620998
Tropics,SAT3,326,19348.67358054586,19356.638056038155
Tropics,SAT3,891,12932.984448184841,12936.555994928918
Tropics,SAT3,22,31275.084507054926,31282.774679613736
Tropics,SAT3,22,55009.5392752449,55014.24857973762
Tropics,SAT3,109,59257.22153858409,59268.989698700105
Tropics,SAT3,109,65169.21718916928,65173.974348807
Tropics,SAT3,1054,40575.8414966758,40581.4850391066
Tropics,SAT3,13,72090.20194569249,72096.04551049117
Tropics,SAT3,37,14643.317205796448,14646.081507198873
Tropics,SAT3,971,50918.273042002766,50920.970909388016
Tropics,SAT3,300,53413.53561211419,53419.98080464076
Tropics,SAT3,865,47002.30411105529,47004.837827152915
Tropics,SAT3,1081,6865.965096293185,6869.050037150634
Tropics,SAT3,1081,79925.17681885073,79931.00393585346
Tropics,SAT3,267,49897.61948710585,49903.15859631334
Tropics,SAT3,944,5794.886139189256,5801.378462087686
Tropics,SAT3,964,74422.84769327963,74434.12557395225
Tropics,SAT3,899,1531.030639454457,1535.8144563345945
Tropics,SAT3,899,62381.30667391463,62388.76813835127
Tropics,SAT3,1001,23273.213942190407,23281.56218050712
Tropics,SAT3,537,13273.568796587137,13283.703836929955
Tropics,SAT3,252,72710.26068039067,72720.09867211695
Tropics,SAT3,949,12264.60443737842,12275.116598667473
Tropics,SAT3,949,79244.30809463463,79246.67043627925
Tropics,SAT3,108,65103.699991690875,65109.896562676106
Tropics,SAT3,1053,46480.61790338904,46484.44695160517
Tropics,SAT3,822,6978.336980351473,6990.315659241895
Tropics,SAT3,74,37066.269385789965,37069.42379564992
Tropics,SAT3,1134,6470.05394794532,6473.9667250219345
Tropics,SAT3,910,51201.22027348441,51211.38108753448
Tropics,SAT3,505,16345.422049433006,16351.45834387265
Tropics,SAT3,308,84066.59645499327,84073.3503379786
Tropics,SAT3,411,81569.94003904623,81578.78942381388
Tropics,SAT3,378,78337.36116248126,78339.79037960852
Tropics,SAT3,806,5551.2876143704725,5558.8777806503285
Tropics,SAT3,83,14014.42113679333,14026.261240464526
Tropics,SAT3,527,24577.874620175124,24589.106495337626
Tropics,SAT3,671,24463.14769217132,24470.664967314962
Tropics,SAT3,671,79016.83920820591,79025.09854362703
Tropics,SAT3,633,39274.21537979959,39284.3148538061
Tropics,SAT3,633,69878.22037240215,69887.33639946158
Tropics,SAT3,5,59599.71416032199,59607.89898078458
Tropics,SAT3,5,65509.848131130275,65513.90945144909
Tropics,SAT3,5,83332.18093421622,83336.59474646457
Tropics,SAT3,660,35698.449702336584,35708.706015707816
Tropics,SAT3,660,41671.66274068492,41674.334334879706
Tropics,SAT3,314,36441.07305967214,36446.56865756871
Tropics,SAT3,809,5776.4044630031885,5788.621173223764
Tropics,SAT3,1023,86108.80239410937,86115.42421028588
Tropics,SAT3,1127,11861.56838080681,11865.1812460197
Tropics,SAT3,576,16343.254451857525,16346.390541984565
Tropics,SAT3,214,2779.959845478328,2782.900171451504
Tropics,SAT3,1038,57273.84345361265,57282.147517455705
Tropics,SAT3,189,36783.77984647779,36786.90219410915
Tropics,SAT3,1013,12258.582496465107,12266.425011817708
Tropics,SAT3,201,19748.967884135374,19752.596856671815
Tropics,SAT3,364,16229.167135779053,16238.570060900262
Tropics,SAT3,1005,11580.74554114778,11586.345315405875
Tropics,SAT3,56,83333.04624839617,83335.43637511146
Tropics,SAT3,101,21287.423610270576,21295.226209048637
Tropics,SAT3,810,24128.069792264327,24137.22342283956
Tropics,SAT3,1161,51936.99994538556,51940.47957580869
Tropics,SAT3,213,2714.554052270462,2718.7210697091077
Tropics,SAT3,193,31105.46352668903,31108.751345927772
Tropics,SAT3,1017,6577.523104775558,6585.43661735175
Tropics,SAT3,1017,79585.13889911606,79590.44377521849
Tropics,SAT3,564,33487.087195147586,33497.25275942392
Tropics,SAT3,708,33605.04294797255,33611.716148849846
Tropics,SAT3,708,64092.42579991399,64101.3692996072
Tropics,SAT3,452,36329.349905816474,36332.16576126759
Tropics,SAT3,959,80032.47569994326,80043.74048795772
