0	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
1	|	22.049456	|	46.579742	|	0	|	5.949728	|	0	
2	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
3	|	26.859185	|	46.579742	|	0	|	1.140000	|	0	
4	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
5	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
6	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
7	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
8	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
9	|	39.297494	|	10.707727	|	0	|	7.243405	|	0	
10	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
11	|	45.400899	|	10.707727	|	0	|	1.140000	|	0	
12	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
13	|	4.706011	|	93.058449	|	1	|	6.624946	|	0	
14	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
15	|	10.190957	|	93.058449	|	1	|	1.140000	|	0	
16	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
17	|	36.122090	|	5.042781	|	1	|	4.014385	|	0	
18	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
19	|	38.996475	|	5.042781	|	1	|	1.140000	|	0	
20	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
21	|	42.790524	|	38.141623	|	0	|	1.140000	|	0	
22	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
23	|	36.473822	|	38.141623	|	0	|	7.456702	|	0	
24	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
25	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
26	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
27	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
28	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
29	|	7.668313	|	111.936853	|	0	|	8.086690	|	0	
30	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
31	|	14.615003	|	111.936853	|	0	|	1.140000	|	0	
32	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
33	|	16.915744	|	83.435737	|	1	|	4.799507	|	0	
34	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
35	|	20.575251	|	83.435737	|	1	|	1.140000	|	0	
36	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
37	|	31.751347	|	28.795668	|	1	|	10.997225	|	0	
38	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
39	|	41.608571	|	28.795668	|	1	|	1.140000	|	0	
40	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
41	|	26.878809	|	73.766666	|	1	|	2.070994	|	0	
42	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
43	|	27.809803	|	73.766666	|	1	|	1.140000	|	0	
44	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
45	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
46	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
47	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
48	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
49	|	18.165936	|	54.885233	|	0	|	5.874129	|	0	
50	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
51	|	22.900065	|	54.885233	|	0	|	1.140000	|	0	
52	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
53	|	13.606931	|	82.419024	|	0	|	16.834261	|	0	
54	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
55	|	29.301192	|	82.419024	|	0	|	1.140000	|	0	
56	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
57	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
58	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
59	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
60	|	23.311070	|	11.502291	|	1	|	4.821921	|	0	
61	|	7.006173	|	99.749678	|	0	|	3.787455	|	0	
62	|	27.536791	|	51.501608	|	1	|	5.758637	|	0	
63	|	13.438623	|	77.015549	|	1	|	2.991863	|	0	
64	|	26.785923	|	34.869865	|	1	|	3.014067	|	0	
65	|	7.877230	|	95.105020	|	0	|	1.841861	|	0	
66	|	15.216328	|	93.873686	|	0	|	7.669157	|	0	
67	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
68	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
69	|	17.131683	|	27.059690	|	0	|	10.460619	|	0	
70	|	35.912231	|	31.582028	|	1	|	2.728225	|	0	
71	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
72	|	24.842352	|	72.133342	|	1	|	8.459686	|	0	
73	|	15.192400	|	59.291788	|	1	|	5.580403	|	0	
74	|	19.993878	|	43.398737	|	1	|	6.001457	|	0	
