0	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
1	|	15.736858	|	92.220098	|	1	|	8.806663	|	0	
2	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
3	|	23.403521	|	92.220098	|	1	|	1.140000	|	0	
4	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
5	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
6	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
7	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
8	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
9	|	17.920706	|	100.101121	|	0	|	3.711945	|	0	
10	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
11	|	20.492651	|	100.101121	|	0	|	1.140000	|	0	
12	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
13	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
14	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
15	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
16	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
17	|	21.324588	|	101.378205	|	1	|	4.631090	|	0	
18	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
19	|	24.815678	|	101.378205	|	1	|	1.140000	|	0	
20	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
21	|	34.361927	|	20.907547	|	1	|	13.057302	|	0	
22	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
23	|	46.279229	|	20.907547	|	1	|	1.140000	|	0	
24	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
25	|	25.498937	|	107.785188	|	1	|	4.791980	|	0	
26	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
27	|	29.150917	|	107.785188	|	1	|	1.140000	|	0	
28	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
29	|	19.646351	|	95.588937	|	0	|	3.655993	|	0	
30	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
31	|	22.162344	|	95.588937	|	0	|	1.140000	|	0	
32	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
33	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
34	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
35	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
36	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
37	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
38	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
39	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
40	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
41	|	24.880685	|	55.972461	|	1	|	3.628410	|	0	
42	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
43	|	27.369095	|	55.972461	|	1	|	1.140000	|	0	
44	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
45	|	25.752514	|	66.971590	|	1	|	7.409504	|	0	
46	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
47	|	32.022018	|	66.971590	|	1	|	1.140000	|	0	
48	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
49	|	17.575105	|	91.174913	|	0	|	5.837944	|	0	
50	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
51	|	22.273049	|	91.174913	|	0	|	1.140000	|	0	
52	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
53	|	32.765427	|	63.219211	|	0	|	1.140000	|	0	
54	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
55	|	27.397010	|	63.219211	|	0	|	6.508417	|	0	
56	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
57	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
58	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
59	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
60	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
61	|	20.830176	|	73.317972	|	1	|	4.757438	|	0	
62	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
63	|	32.364313	|	53.800936	|	0	|	12.750612	|	0	
64	|	5.908424	|	109.009269	|	1	|	1.837726	|	0	
65	|	15.450819	|	82.932906	|	0	|	12.376806	|	0	
66	|	26.063706	|	51.606830	|	1	|	7.027872	|	0	
67	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
68	|	26.698305	|	33.431441	|	0	|	13.231950	|	0	
69	|	12.933127	|	95.253486	|	1	|	2.869031	|	0	
70	|	41.628768	|	12.217495	|	0	|	7.142085	|	0	
71	|	27.903439	|	41.277229	|	1	|	12.750719	|	0	
72	|	9.912581	|	78.769813	|	1	|	4.247550	|	0	
73	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
74	|	43.417036	|	1.687521	|	0	|	2.101887	|	0	
