GEO1,SAT4,1974.7116887684801,5521.21528696697
GEO1,SAT4,8121.957691249146,11560.124845001226
GEO1,SAT4,14163.865400206243,17636.858146869872
GEO1,SAT4,20233.184786731665,21600.0
GEO1,SAT2,0.0,2474.417492184206
GEO1,SAT2,5070.738227449306,8543.807216687945
GEO1,SAT2,11147.545469941173,14585.68828377237
GEO1,SAT2,17186.436581982467,20732.80637316694
GEO1,SAT3,0.0,934.979117638821
GEO1,SAT3,3529.60768505687,7034.319766066035
GEO1,SAT3,9636.878688527357,13070.782278367717
GEO1,SAT3,15673.345613667316,19177.953033602065
GEO1,GEO2,0.0,21600.0
GEO1,SAT1,403.8598387403068,4002.146504646819
GEO1,SAT1,6600.681513893027,10051.763960965227
GEO1,SAT1,12655.910206973373,16106.943153976792
GEO1,SAT1,18705.484549530065,21600.0
GEO1,GEO3,0.0,21600.0
GEO3,SAT4,0.0,3221.5085406358153
GEO3,SAT4,5828.621000257294,9368.58497629353
GEO3,SAT4,11967.360104729847,15742.193010238687
GEO3,SAT4,18343.92900844615,21600.0
GEO3,SAT2,0.0,195.48593997112647
GEO3,SAT2,2805.6993636071597,6272.777935560319
GEO3,SAT2,8874.964950137317,12526.973443596056
GEO3,SAT2,15127.147861324396,18957.98848892318
GEO3,SAT2,21555.01987698119,21600.0
GEO3,SAT3,1297.2961976185147,4742.852241513566
GEO3,SAT3,7347.568179573199,10939.314394348192
GEO3,SAT3,13538.18994303001,17354.834283949625
GEO3,SAT3,19954.713404499314,21600.0
GEO3,GEO1,0.0,21600.0
GEO3,GEO2,0.0,21600.0
GEO3,SAT1,0.0,1706.4241100578947
GEO3,SAT1,4315.444573120636,7813.820392939938
GEO3,SAT1,10413.838641015534,14129.830642341607
GEO3,SAT1,16731.4587959571,20544.984760018728
GEO2,SAT4,0.0,1152.4113179025103
GEO2,SAT4,3749.4346905288667,7580.270505712914
GEO2,SAT4,10180.449555095258,13832.638497501257
GEO2,SAT4,16434.81856973782,19901.972241026942
GEO2,SAT2,593.8986479197763,4363.444244181752
GEO2,SAT2,6965.177635729525,10740.15995803458
GEO2,SAT2,13338.93335047201,16879.03088536457
GEO2,SAT2,19486.137065992858,21600.0
GEO2,SAT3,0.0,2752.678610696336
GEO2,SAT3,5352.550030717126,9169.278269349965
GEO2,SAT3,11768.156065295634,15360.06358359082
GEO2,SAT3,17964.772291173278,21410.37642381384
GEO2,GEO1,0.0,21600.0
GEO2,SAT1,2162.489759670115,5975.924086917492
GEO2,SAT1,8577.555108188284,12293.727502232456
GEO2,SAT1,14893.740565263417,18392.22030627153
GEO2,SAT1,21001.236262473303,21600.0
GEO2,GEO3,0.0,21600.0
SAT4,GEO1,1974.3473376552927,5523.650586091994
SAT4,GEO1,8124.161385028069,11564.445229513343
SAT4,GEO1,14167.978206255893,17647.410400964018
SAT4,GEO1,20243.632963444332,21600.0
SAT4,GEO2,0.0,1154.4487731382608
SAT4,GEO2,3752.0706254851325,7589.819325755516
SAT4,GEO2,10190.402691981699,13841.40879270456
SAT4,GEO2,16444.074816366283,19910.36535389004
SAT4,GEO3,0.0,3224.316173400541
SAT4,GEO3,5831.003513190547,9378.032697551653
SAT4,GEO3,11976.21957640725,15763.244270297351
SAT4,GEO3,18364.034378590168,21600.0
SAT2,GEO1,0.0,2476.932737469018
SAT2,GEO1,5073.554909354629,8548.069504447689
SAT2,GEO1,11151.762469380938,14593.614496449358
SAT2,GEO1,17193.741779057324,20751.670525796788
SAT2,GEO2,593.7067707552051,4370.742363991352
SAT2,GEO2,6971.629852270912,10749.290636559852
SAT2,GEO2,13347.532409126108,16886.18040521102
SAT2,GEO2,19493.224947780152,21600.0
SAT2,GEO3,0.0,195.5236995737184
SAT2,GEO3,2805.5974683822724,6276.533891150705
SAT2,GEO3,8878.798254950992,12541.22355222462
SAT2,GEO3,15142.17130314553,18979.350924205082
SAT2,GEO3,21576.55534870641,21600.0
SAT3,GEO1,0.0,932.7113652502688
SAT3,GEO1,3527.053670660518,7020.326242620286
SAT3,GEO1,9620.859008409283,13045.366647115123
SAT3,GEO1,15645.677854679321,19144.3569704017
SAT3,GEO2,0.0,2743.1754221175906
SAT3,GEO2,5346.090265301004,9148.960315265107
SAT3,GEO2,11752.642467140502,15327.120782565982
SAT3,GEO2,17936.120870223964,21366.331138771227
SAT3,GEO3,1299.10716446975,4731.692840471284
SAT3,GEO3,7340.4095676421575,10923.1057942881
SAT3,GEO3,13527.037420254763,17334.03195537768
SAT3,GEO3,19936.577999151083,21600.0
SAT1,GEO1,404.24301923099233,3989.2534983386836
SAT1,GEO1,6591.9409346299435,10028.747795487434
SAT1,GEO1,12636.538509945907,16075.919276889403
SAT1,GEO1,18678.301698309017,21600.0
SAT1,GEO2,2166.943008728996,5968.80295438226
SAT1,GEO2,8573.371989966454,12272.943917364048
SAT1,GEO2,14872.67916552103,18357.099637027066
SAT1,GEO2,20964.14385732307,21600.0
SAT1,GEO3,0.0,1701.7197349165003
SAT1,GEO3,4308.5696543844715,7798.191180704807
SAT1,GEO3,10397.76450801263,14106.479376579902
SAT1,GEO3,16711.326238394882,20508.362042385594
