0.0,453208.1150359791,-5432524.976895716,-4199818.593940199,-37.61106924020727,-85.23114540206501
1.0,459413.93518836144,-5429907.638573699,-4202517.394027321,-37.639482227178796,-85.16383340927364
2.0,465619.57865083404,-5427284.600761309,-4205211.0457463255,-37.667852004386134,-85.09646661893603
3.0,471825.03870691266,-5424655.8666259535,-4207899.545799846,-37.69617849432844,-85.02904501638136
4.0,478030.30863936804,-5422021.439340978,-4210582.890896772,-37.72446161946148,-84.96156858733842
5.0,484235.3817307828,-5419381.3220856525,-4213261.077752301,-37.75270130219821,-84.89403731793176
6.0,490440.2512639584,-5416735.518045086,-4215934.103087916,-37.780897464909465,-84.82645119467911
7.0,496644.9105210444,-5414084.030410339,-4218601.963631411,-37.80905002992429,-84.75881020450245
8.0,502849.3527839668,-5411426.862378365,-4221264.656116865,-37.83715891953042,-84.69111433472541
9.0,509053.5713349115,-5408764.017151959,-4223922.177284668,-37.86522405597494,-84.62336357306992
10.0,515257.5594552569,-5406095.497939872,-4226574.523881526,-37.89324536146475,-84.55555790766941
11.0,521461.31042683404,-5403421.307956662,-4229221.6926604565,-37.92122275816711,-84.48769732705729
12.0,527664.8175308108,-5400741.4504228225,-4231863.6803807905,-37.94915616821009,-84.41978182018062
13.0,533868.074048196,-5398055.928564716,-4234500.483808179,-37.97704551368317,-84.35181137639668
14.0,540071.0732602999,-5395364.74561453,-4237132.099714615,-38.00489071663789,-84.28378598546986
15.0,546273.8084478071,-5392667.904810362,-4239758.524878394,-38.03269169908807,-84.21570563758341
16.0,552476.2728912523,-5389965.409396176,-4242379.75608416,-38.06044838301066,-84.14757032333621
17.0,558678.4598715035,-5387257.262621743,-4244995.790122898,-38.08816069034624,-84.07938003373953
18.0,564880.3626686614,-5384543.467742758,-4247606.623791918,-38.11582854299935,-84.01113476023053
19.0,571081.9745634887,-5381824.028020676,-4250212.253894893,-38.14345186283937,-83.94283449465898
20.0,577283.288835532,-5379098.946722923,-4252812.677241824,-38.17103057170073,-83.87447922930899
21.0,583484.2987651667,-5376368.227122655,-4255407.890649078,-38.19856459138383,-83.80606895687927
22.0,589684.9976324895,-5373631.872498899,-4257997.890939378,-38.226053843655315,-83.73760367049661
23.0,595885.3787172036,-5370889.8861365365,-4260582.674941799,-38.253498250248775,-83.66908336371903
24.0,602085.4352990761,-5368142.27132627,-4263162.239491781,-38.280897732865284,-83.60050803053282
25.0,608285.1606576294,-5365389.031364638,-4265736.581431134,-38.30825221317402,-83.53187766535753
26.0,614484.5480727842,-5362630.169553954,-4268305.697608039,-38.33556161281279,-83.46319226304112
27.0,620683.5908238972,-5359865.689202402,-4270869.584877039,-38.362825853388536,-83.39445181887201
28.0,626882.2821903061,-5357095.593623978,-4273428.240099081,-38.390044856478205,-83.32565632857512
29.0,633080.6154517261,-5354319.886138439,-4275981.660141469,-38.41721854362894,-83.2568057883095
30.0,639278.583887226,-5351538.5700714085,-4278529.841877909,-38.444346836359074,-83.1879001946811
31.0,645476.180776421,-5348751.648754255,-4281072.782188481,-38.47142965615829,-83.11893954473192
32.0,651673.3993984731,-5345959.125524187,-4283610.477959678,-38.49846692448871,-83.04992383595246
33.0,657870.2330324771,-5343161.003724212,-4286142.926084365,-38.52545856278503,-82.98085306627955
34.0,664066.6749580009,-5340357.286703066,-4288670.123461836,-38.55240449245555,-82.91172723409235
35.0,670262.718454116,-5337547.977815339,-4291192.066997761,-38.57930463488232,-82.84254633822457
36.0,676458.3567999098,-5334733.080421384,-4293708.753604241,-38.60615891142228,-82.77331037796084
37.0,682653.5832749177,-5331912.597887288,-4296220.180199777,-38.632967243407435,-82.70401935303401
38.0,688848.3911580779,-5329086.533584989,-4298726.343709282,-38.65972955214564,-82.63467326363804
39.0,695042.7737289472,-5326254.890892101,-4301227.241064091,-38.686445758921316,-82.56527211041693
40.0,701236.7242666744,-5323417.673192081,-4303722.869201976,-38.71311578499597,-82.49581589447752
41.0,707430.2360503981,-5320574.883874135,-4306213.225067107,-38.739739551608764,-82.42630461738709
42.0,713623.3023597952,-5317726.526333164,-4308698.30561011,-38.76631697997736,-82.35673828116929
43.0,719815.9164741086,-5314872.603969889,-4311178.10778803,-38.79284799129834,-82.28711688831639
44.0,726008.0716726314,-5312013.120190781,-4313652.62856435,-38.81933250674793,-82.21744044178602
45.0,732199.7612351831,-5309148.078407982,-4316121.8649090035,-38.84577044748273,-82.14770894499776
46.0,738390.9784410344,-5306277.48203947,-4318585.813798351,-38.87216173464017,-82.07792240184656
47.0,744581.7165701455,-5303401.334508865,-4321044.472215213,-38.89850628933939,-82.00808081669138
48.0,750771.9689020962,-5300519.639245594,-4323497.837148869,-38.92480403268174,-81.93818419436832
49.0,756961.7287165606,-5297632.399684793,-4325945.905595033,-38.95105488575146,-81.86823254018748
50.0,763150.9892937634,-5294739.619267274,-4328388.674555891,-38.97725876961638,-81.79822585992987
51.0,769339.7439135602,-5291841.301439633,-4330826.141040085,-39.003415605328506,-81.72816415985905
52.0,775527.9858559361,-5288937.449654168,-4333258.302062731,-39.02952531392489,-81.65804744671766
53.0,781715.7084014649,-5286028.067368826,-4335685.154645412,-39.05558781642814,-81.58787572772425
54.0,787902.9048301894,-5283113.158047362,-4338106.6958161695,-39.08160303384693,-81.51764901058718
55.0,794089.5684229406,-5280192.725159127,-4340522.9226095425,-39.107570887177154,-81.44736730349219
56.0,800275.692460198,-5277266.772179248,-4342933.832066539,-39.133491297402166,-81.37703061511648
57.0,806461.2702226071,-5274335.302588547,-4345339.421234641,-39.159364185493594,-81.30663895462507
58.0,812646.2949914122,-5271398.319873455,-4347739.687167844,-39.185189472412276,-81.23619233166771
59.0,818830.7600475745,-5268455.827526175,-4350134.626926603,-39.21096707910848,-81.16569075639039
60.0,825014.6586722136,-5265507.829044576,-4352524.237577889,-39.2366969265231,-81.09513423943227
61.0,831197.9841470737,-5262554.327932149,-4354908.516195159,-39.262378935587954,-81.02452279192251
62.0,837380.7297536368,-5259595.327698116,-4357287.459858375,-39.28801302722678,-80.95385642549157
63.0,843562.8887737319,-5256630.831857346,-4359661.065654004,-39.31359912235581,-80.88313515226646
64.0,849744.4544892125,-5253660.8439304065,-4362029.330675021,-39.33913714188445,-80.81235898487603
65.0,855925.4201826071,-5250685.367443435,-4364392.252020905,-39.3646270067161,-80.74152793644562
66.0,862105.7791360551,-5247704.405928342,-4366749.82679766,-39.39006863774879,-80.67064202061053
67.0,868285.5246324884,-5244717.962922578,-4369102.0521177985,-39.415461955875905,-80.59970125150478
68.0,874464.6499546533,-5241726.041969316,-4371448.925100369,-39.440806881987086,-80.52870564377365
69.0,880643.1483854819,-5238728.646617381,-4373790.442870922,-39.4661033369686,-80.4576552125714
70.0,886821.0132086389,-5235725.780421157,-4376126.602561557,-39.49135124170441,-80.386549973557
71.0,892998.2377075702,-5232717.44694073,-4378457.401310897,-39.51655051707684,-80.31538994290635
72.0,899174.8151659742,-5229703.649741829,-4380782.8362641,-39.54170108396713,-80.2441751373088
73.0,905350.7388682524,-5226684.3923957255,-4383102.904572861,-39.56680286325644,-80.17290557396412
74.0,911526.0020984961,-5223659.678479414,-4385417.603395422,-39.59185577582639,-80.10158127059515
75.0,917700.5981416497,-5220629.511575414,-4387726.929896571,-39.61685974255996,-80.03020224543697
76.0,923874.5202825097,-5217593.8952719215,-4390030.881247638,-39.641814684342144,-79.95876851724952
77.0,930047.7618061528,-5214552.833162749,-4392329.454626507,-39.666720522060736,-79.88728010531469
78.0,936220.3159984052,-5211506.328847233,-4394622.647217618,-39.69157717660712,-79.81573702943284
79.0,942392.1761449343,-5208454.385930393,-4396910.456211972,-39.716384568877004,-79.74413930993455
80.0,948563.3355317572,-5205397.008022837,-4399192.878807134,-39.74114261977126,-79.67248696767679
81.0,954733.7874456123,-5202334.198740691,-4401469.912207224,-39.76585125019655,-79.60078002404043
82.0,960903.5251729935,-5199265.961705774,-4403741.553622943,-39.790510381066234,-79.52901850094275
83.0,967072.5420013377,-5196192.300545375,-4406007.800271564,-39.81511993330117,-79.45720242082592
84.0,973240.8312179307,-5193113.218892451,-4408268.649376909,-39.839679827830196,-79.38533180667079
85.0,979408.3861104529,-5190028.720385527,-4410524.0981694255,-39.864189985591516,-79.3134066819927
86.0,985575.1999673555,-5186938.808668625,-4412774.143886107,-39.88865032753282,-79.24142707083882
87.0,991741.2660768675,-5183843.487391422,-4415018.783770537,-39.91306077461255,-79.16939299780097
88.0,997906.5777281979,-5180742.760209061,-4417258.015072895,-39.93742124780043,-79.09730448800391
89.0,1004071.1282104487,-5177636.630782332,-4419491.835049959,-39.961731668078464,-79.02516156711914
90.0,1010234.9108131425,-5174525.102777557,-4421720.240965081,-39.985991956441566,-78.95296426136058
91.0,1016397.9188266238,-5171408.1798665365,-4423943.230088234,-40.01020203389851,-78.88071259748197
92.0,1022560.1455411818,-5168285.865726693,-4426160.799695976,-40.03436182147263,-78.80840660278812
93.0,1028721.5842475342,-5165158.164040993,-4428372.947071482,-40.058471240202685,-78.73604630513128
94.0,1034882.2282372136,-5162025.078497849,-4430579.669504518,-40.082530211143634,-78.66363173290841
95.0,1041042.0708016409,-5158886.61279131,-4432780.964291481,-40.10653865536763,-78.59116291507323
96.0,1047201.1052331999,-5155742.770620853,-4434976.82873537,-40.130496493964536,-78.5186398811258
97.0,1053359.3248242922,-5152593.555691552,-4437167.260145809,-40.15440364804305,-78.44606266112471
98.0,1059516.7228677692,-5149438.971714,-4439352.255839036,-40.17826003873136,-78.37343128568396
99.0,1065673.2926573409,-5146279.0224042125,-4441531.813137914,-40.20206558717805,-78.30074578596988
100.0,1071829.027486763,-5143113.711483807,-4443705.929371937,-40.22582021455286,-78.22800619371193
101.0,1077983.9206503956,-5139943.042679869,-4445874.601877232,-40.2495238420477,-78.15521254119801
102.0,1084137.9654429052,-5136767.019725019,-4448037.827996555,-40.273176390877296,-78.0823648612794
103.0,1090291.1551598813,-5133585.646357282,-4450195.605079292,-40.29677778228012,-78.00946318736544
104.0,1096443.4830969824,-5130398.926320248,-4452347.930481477,-40.32032793751928,-77.93650755343471
105.0,1102594.9425503267,-5127206.863363023,-4454494.8015657915,-40.34382677788332,-77.86349799403219
106.0,1108745.5268169846,-5124009.4612400755,-4456636.215701554,-40.36727422468714,-77.79043454426531
107.0,1114895.229193951,-5120806.723711491,-4458772.170264739,-40.39067019927273,-77.7173172398171
108.0,1121044.0429793177,-5117598.654542687,-4460902.662637963,-40.41401462301022,-77.64414611693451
109.0,1127191.9614712428,-5114385.257504664,-4463027.690210513,-40.437307417298555,-77.57092121244152
110.0,1133338.9779684404,-5111166.536373868,-4465147.250378325,-40.46054850356656,-77.49764256373528
111.0,1139485.0857705735,-5107942.494932116,-4467261.340543994,-40.4837378032736,-77.42431020878317
112.0,1145630.2781774169,-5104713.13696678,-4469369.958116791,-40.50687523791069,-77.35092418613368
113.0,1151774.5484893061,-5101478.466270669,-4471473.100512642,-40.52996072900116,-77.27748453491294
114.0,1157917.8900075564,-5098238.486641956,-4473570.765154158,-40.552994198101715,-77.20399129482153
115.0,1164060.2960334662,-5094993.201884369,-4475662.949470608,-40.57597556680321,-77.13044450614716
116.0,1170201.7598694842,-5091742.615806963,-4477749.650897949,-40.59890475673154,-77.05684420975302
117.0,1176342.274818221,-5088486.732224298,-4479830.86687882,-40.621781689548705,-76.98319044709044
118.0,1182481.834182852,-5085225.554956382,-4481906.594862532,-40.6446062869534,-76.90948326019573
119.0,1188620.43126758,-5081959.087828535,-4483976.832305095,-40.66737847068226,-76.83572269168653
120.0,1194758.059376778,-5078687.334671604,-4486041.576669195,-40.690098162510424,-76.76190878477294
121.0,1200894.7118154457,-5075410.29932184,-4488100.825424226,-40.71276528425278,-76.68804158325375
122.0,1207030.3818895947,-5072127.985620809,-4490154.576046261,-40.735379757764605,-76.61412113151353
123.0,1213165.0629052958,-5068840.3974156175,-4492202.826018079,-40.75794150494258,-76.5401474745349
124.0,1219298.748169846,-5065547.538558629,-4494245.572829163,-40.78045044772577,-76.46612065788675
125.0,1225431.430990708,-5062249.4129077215,-4496282.813975706,-40.80290650809649,-76.39204072773752
126.0,1231563.1046760166,-5058946.02432614,-4498314.546960581,-40.825309608081106,-76.31790773085109
127.0,1237693.7625349788,-5055637.376682432,-4500340.769293402,-40.84765966975121,-76.24372171458343
128.0,1243823.397877017,-5052323.473850628,-4502361.478490484,-40.86995661522433,-76.16948272689389
129.0,1249952.004012243,-5049004.319710121,-4504376.672074852,-40.89220036666501,-76.09519081634099
130.0,1256079.574251851,-5045679.918145593,-4506386.3475762615,-40.91439084628561,-76.02084603207953
131.0,1262206.1019071369,-5042350.2730472265,-4508390.502531183,-40.93652797634738,-75.94644842387302
132.0,1268331.5802906724,-5039015.388310418,-4510389.13448281,-40.958611679161294,-75.87199804208159
133.0,1274456.0027152821,-5035675.267836041,-4512382.240981071,-40.980641877089084,-75.79749493767505
134.0,1280579.3624945031,-5032329.915530314,-4514369.81958262,-41.00261849254408,-75.72293916222901
135.0,1286701.652942991,-5028979.335304704,-4516351.867850851,-41.024541447992355,-75.64833076792152
