0	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
1	|	30.274692	30.274692	30.274692	30.274692	|	26.055008	26.055008	26.055008	26.055008	|	4	4	4	4	|	1.712811	1.712811	1.712811	1.712811	|	0	0	0	0	
2	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
3	|	28.546485	28.546485	28.546485	28.546485	|	30.055008	30.055008	30.055008	30.055008	|	2	2	2	2	|	1.578211	1.578211	1.578211	1.578211	|	0	0	0	0	
4	|	1.590037	1.590037	1.590037	1.590037	|	90.527220	90.527220	90.527220	90.527220	|	4	4	4	4	|	3.913350	3.913350	3.913350	3.913350	|	0	0	0	0	
5	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
6	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
7	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
8	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
9	|	12.558205	12.558205	12.558205	12.558205	|	65.348269	65.348269	65.348269	65.348269	|	1	1	1	1	|	3.139936	3.139936	3.139936	3.139936	|	0	0	0	0	
10	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
11	|	10.880173	10.880173	10.880173	10.880173	|	65.717165	65.717165	65.717165	65.717165	|	2	2	2	2	|	4.731343	4.731343	4.731343	4.731343	|	0	0	0	0	
12	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
13	|	20.988661	20.988661	20.988661	20.988661	|	37.341477	37.341477	37.341477	37.341477	|	4	4	4	4	|	3.452357	3.452357	3.452357	3.452357	|	0	0	0	0	
14	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
15	|	22.272067	22.272067	22.272067	22.272067	|	33.341477	33.341477	33.341477	33.341477	|	3	3	3	3	|	3.680299	3.680299	3.680299	3.680299	|	0	0	0	0	
16	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
17	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
18	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
19	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
20	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
21	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
22	|	4.466092	4.466092	4.466092	4.466092	|	78.888140	78.888140	78.888140	78.888140	|	3	3	3	3	|	4.881474	4.881474	4.881474	4.881474	|	0	0	0	0	
23	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
24	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
25	|	25.708387	25.708387	25.708387	25.708387	|	16.256788	16.256788	16.256788	16.256788	|	1	1	1	1	|	2.849752	2.849752	2.849752	2.849752	|	0	0	0	0	
26	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
27	|	24.345375	24.345375	24.345375	24.345375	|	19.961773	19.961773	19.961773	19.961773	|	3	3	3	3	|	2.668948	2.668948	2.668948	2.668948	|	0	0	0	0	
28	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
29	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
30	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
31	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
32	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
33	|	31.658999	31.658999	31.658999	31.658999	|	21.788844	21.788844	21.788844	21.788844	|	4	4	4	4	|	1.507250	1.507250	1.507250	1.507250	|	0	0	0	0	
34	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
35	|	26.688542	26.688542	26.688542	26.688542	|	25.788844	25.788844	25.788844	25.788844	|	2	2	2	2	|	4.546255	4.546255	4.546255	4.546255	|	0	0	0	0	
36	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
37	|	36.550223	36.550223	36.550223	36.550223	|	7.977256	7.977256	7.977256	7.977256	|	1	1	1	1	|	2.513641	2.513641	2.513641	2.513641	|	0	0	0	0	
38	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
39	|	33.304599	33.304599	33.304599	33.304599	|	11.682240	11.682240	11.682240	11.682240	|	3	3	3	3	|	3.647523	3.647523	3.647523	3.647523	|	0	0	0	0	
40	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
41	|	17.605023	17.605023	17.605023	17.605023	|	56.257292	56.257292	56.257292	56.257292	|	1	1	1	1	|	2.419286	2.419286	2.419286	2.419286	|	0	0	0	0	
42	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
43	|	13.480037	13.480037	13.480037	13.480037	|	60.257292	60.257292	60.257292	60.257292	|	3	3	3	3	|	5.378146	5.378146	5.378146	5.378146	|	0	0	0	0	
44	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
45	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
46	|	2.685461	2.685461	2.685461	2.685461	|	86.244498	86.244498	86.244498	86.244498	|	3	3	3	3	|	2.461685	2.461685	2.461685	2.461685	|	0	0	0	0	
47	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
48	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
49	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
50	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
51	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
52	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
53	|	13.448437	13.448437	13.448437	13.448437	|	45.818262	45.818262	45.818262	45.818262	|	4	4	4	4	|	1.666382	1.666382	1.666382	1.666382	|	0	0	0	0	
54	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
55	|	10.475005	10.475005	10.475005	10.475005	|	49.818262	49.818262	49.818262	49.818262	|	2	2	2	2	|	3.759597	3.759597	3.759597	3.759597	|	0	0	0	0	
56	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
57	|	7.712417	7.712417	7.712417	7.712417	|	72.214979	72.214979	72.214979	72.214979	|	1	1	1	1	|	2.351453	2.351453	2.351453	2.351453	|	0	0	0	0	
58	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
59	|	7.700065	7.700065	7.700065	7.700065	|	72.583875	72.583875	72.583875	72.583875	|	2	2	2	2	|	2.308271	2.308271	2.308271	2.308271	|	0	0	0	0	
60	|	0.514609	0.514609	0.514609	0.514609	|	104.178151	104.178151	104.178151	104.178151	|	4	4	4	4	|	4.414168	4.414168	4.414168	4.414168	|	0	0	0	0	
61	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
62	|	18.586257	18.586257	18.586257	18.586257	|	26.160412	26.160412	26.160412	26.160412	|	1	1	1	1	|	3.387282	3.387282	3.387282	3.387282	|	0	0	0	0	
63	|	6.996465	6.996465	6.996465	6.996465	|	72.822221	72.822221	72.822221	72.822221	|	4	4	4	4	|	8.106030	8.106030	8.106030	8.106030	|	0	0	0	0	
64	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
65	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
66	|	3.753157	3.753157	3.753157	3.753157	|	78.086062	78.086062	78.086062	78.086062	|	4	4	4	4	|	1.991508	1.991508	1.991508	1.991508	|	0	0	0	0	
67	|	17.760570	17.760570	17.760570	17.760570	|	42.431195	42.431195	42.431195	42.431195	|	1	1	1	1	|	4.993685	4.993685	4.993685	4.993685	|	0	0	0	0	
68	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
69	|	15.791997	15.791997	15.791997	15.791997	|	38.269816	38.269816	38.269816	38.269816	|	2	2	2	2	|	2.755094	2.755094	2.755094	2.755094	|	0	0	0	0	
70	|	10.422958	10.422958	10.422958	10.422958	|	42.127074	42.127074	42.127074	42.127074	|	3	3	3	3	|	2.949341	2.949341	2.949341	2.949341	|	0	0	0	0	
71	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
72	|	31.433054	31.433054	31.433054	31.433054	|	10.880836	10.880836	10.880836	10.880836	|	2	2	2	2	|	3.600384	3.600384	3.600384	3.600384	|	0	0	0	0	
73	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0.000000	0.000000	0.000000	0.000000	|	0	0	0	0	
74	|	7.723524	7.723524	7.723524	7.723524	|	63.316099	63.316099	63.316099	63.316099	|	3	3	3	3	|	1.412880	1.412880	1.412880	1.412880	|	0	0	0	0	
