SAT7,KSAT_MAL,Measurement,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT15,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT15,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT18,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
SSC_CHI,SAT14,Request,2020-01-01T00:00:00.000,0.0
