0	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
1	|	48.115597	|	1.000000	|	0	|	1.140000	|	0	
2	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
3	|	47.382277	|	2.000000	|	1	|	1.140000	|	0	
4	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
5	|	41.254685	|	11.000000	|	0	|	1.140000	|	0	
6	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
7	|	34.806187	|	22.000000	|	1	|	1.140000	|	0	
8	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
9	|	35.349444	|	21.000000	|	0	|	1.140000	|	0	
10	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
11	|	25.489590	|	42.000000	|	1	|	1.140000	|	0	
12	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
13	|	30.266755	|	31.000000	|	0	|	1.140000	|	0	
14	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
15	|	18.587686	|	62.000000	|	1	|	1.140000	|	0	
16	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
17	|	25.892045	|	41.000000	|	0	|	1.140000	|	0	
18	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
19	|	13.474629	|	82.000000	|	1	|	1.140000	|	0	
