0	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
1	|	49.478022	|	1.000000	|	0	|	-0.222425	|	0	
2	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
3	|	48.626649	|	2.000000	|	1	|	-0.104373	|	0	
4	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
5	|	41.474981	|	11.000000	|	0	|	0.919704	|	0	
6	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
7	|	36.989516	|	22.000000	|	1	|	-1.043329	|	0	
8	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
9	|	36.233813	|	21.000000	|	0	|	0.255630	|	0	
10	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
11	|	27.146395	|	42.000000	|	1	|	-0.516805	|	0	
12	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
13	|	31.524344	|	31.000000	|	0	|	-0.117589	|	0	
14	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
15	|	18.907043	|	62.000000	|	1	|	0.820642	|	0	
16	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
17	|	27.186235	|	41.000000	|	0	|	-0.154190	|	0	
18	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
19	|	14.272343	|	82.000000	|	1	|	0.342286	|	0	
