0	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
1	|	18.107078	18.107078	18.107078	18.107078	|	57.023365	57.023365	57.023365	57.023365	|	2	2	2	2	|	0	0	0	0	
2	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
3	|	20.647012	20.647012	20.647012	20.647012	|	49.023365	49.023365	49.023365	49.023365	|	4	4	4	4	|	0	0	0	0	
4	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
5	|	8.464886	8.464886	8.464886	8.464886	|	105.735416	105.735416	105.735416	105.735416	|	1	1	1	1	|	0	0	0	0	
6	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
7	|	7.698991	7.698991	7.698991	7.698991	|	113.735416	113.735416	113.735416	113.735416	|	4	4	4	4	|	0	0	0	0	
8	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
9	|	25.123765	25.123765	25.123765	25.123765	|	37.736572	37.736572	37.736572	37.736572	|	2	2	2	2	|	0	0	0	0	
10	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
11	|	19.619046	19.619046	19.619046	19.619046	|	32.807955	32.807955	32.807955	32.807955	|	4	4	4	4	|	0	0	0	0	
12	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
13	|	6.269686	6.269686	6.269686	6.269686	|	123.116074	123.116074	123.116074	123.116074	|	1	1	1	1	|	0	0	0	0	
14	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
15	|	4.656091	4.656091	4.656091	4.656091	|	131.116074	131.116074	131.116074	131.116074	|	3	3	3	3	|	0	0	0	0	
16	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
17	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
18	|	6.614741	6.614741	6.614741	6.614741	|	88.156753	88.156753	88.156753	88.156753	|	3	3	3	3	|	0	0	0	0	
19	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
20	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
21	|	1.086117	1.086117	1.086117	1.086117	|	164.165161	164.165161	164.165161	164.165161	|	2	2	2	2	|	0	0	0	0	
22	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
23	|	0.835860	0.835860	0.835860	0.835860	|	172.165161	172.165161	172.165161	172.165161	|	3	3	3	3	|	0	0	0	0	
24	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
25	|	9.377049	9.377049	9.377049	9.377049	|	99.332291	99.332291	99.332291	99.332291	|	2	2	2	2	|	0	0	0	0	
26	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
27	|	8.810601	8.810601	8.810601	8.810601	|	107.332291	107.332291	107.332291	107.332291	|	4	4	4	4	|	0	0	0	0	
28	|	2.640427	2.640427	2.640427	2.640427	|	121.893320	121.893320	121.893320	121.893320	|	2	2	2	2	|	0	0	0	0	
29	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
30	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
31	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
32	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
33	|	3.199839	3.199839	3.199839	3.199839	|	148.116074	148.116074	148.116074	148.116074	|	1	1	1	1	|	0	0	0	0	
34	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
35	|	2.734332	2.734332	2.734332	2.734332	|	151.312004	151.312004	151.312004	151.312004	|	4	4	4	4	|	0	0	0	0	
36	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
37	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
38	|	1.371247	1.371247	1.371247	1.371247	|	141.932728	141.932728	141.932728	141.932728	|	3	3	3	3	|	0	0	0	0	
39	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
40	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
41	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
42	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
43	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
44	|	13.752832	13.752832	13.752832	13.752832	|	48.579125	48.579125	48.579125	48.579125	|	1	1	1	1	|	0	0	0	0	
45	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
46	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
47	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
48	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
49	|	13.988786	13.988786	13.988786	13.988786	|	76.137464	76.137464	76.137464	76.137464	|	1	1	1	1	|	0	0	0	0	
50	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
51	|	11.792715	11.792715	11.792715	11.792715	|	84.137464	84.137464	84.137464	84.137464	|	4	4	4	4	|	0	0	0	0	
52	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
53	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
54	|	4.767563	4.767563	4.767563	4.767563	|	96.402964	96.402964	96.402964	96.402964	|	3	3	3	3	|	0	0	0	0	
55	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
56	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
57	|	2.379305	2.379305	2.379305	2.379305	|	157.335618	157.335618	157.335618	157.335618	|	1	1	1	1	|	0	0	0	0	
58	|	0.000000	0.000000	0.000000	0.000000	|	0.000000	0.000000	0.000000	0.000000	|	-	-	-	-	|	0	0	0	0	
59	|	2.232779	2.232779	2.232779	2.232779	|	160.531549	160.531549	160.531549	160.531549	|	4	4	4	4	|	0	0	0	0	
60	|	35.229534	35.229534	35.229534	35.229534	|	35.748173	35.748173	35.748173	35.748173	|	1	1	1	1	|	0	0	0	0	
61	|	23.382118	23.382118	23.382118	23.382118	|	53.861087	53.861087	53.861087	53.861087	|	2	2	2	2	|	0	0	0	0	
62	|	35.575140	35.575140	35.575140	35.575140	|	25.653526	25.653526	25.653526	25.653526	|	2	2	2	2	|	0	0	0	0	
63	|	52.164074	52.164074	52.164074	52.164074	|	17.720416	17.720416	17.720416	17.720416	|	1	1	1	1	|	0	0	0	0	
64	|	44.844080	44.844080	44.844080	44.844080	|	9.219544	9.219544	9.219544	9.219544	|	2	2	2	2	|	0	0	0	0	
65	|	33.287910	33.287910	33.287910	33.287910	|	42.748173	42.748173	42.748173	42.748173	|	1	1	1	1	|	0	0	0	0	
66	|	83.253600	83.253600	83.253600	83.253600	|	10.440307	10.440307	10.440307	10.440307	|	1	1	1	1	|	0	0	0	0	
67	|	43.295714	43.295714	43.295714	43.295714	|	18.653526	18.653526	18.653526	18.653526	|	2	2	2	2	|	0	0	0	0	
68	|	83.607083	83.607083	83.607083	83.607083	|	6.708204	6.708204	6.708204	6.708204	|	4	4	4	4	|	0	0	0	0	
69	|	43.652230	43.652230	43.652230	43.652230	|	42.079872	42.079872	42.079872	42.079872	|	3	3	3	3	|	0	0	0	0	
70	|	27.248659	27.248659	27.248659	27.248659	|	54.728983	54.728983	54.728983	54.728983	|	3	3	3	3	|	0	0	0	0	
71	|	15.058907	15.058907	15.058907	15.058907	|	84.994475	84.994475	84.994475	84.994475	|	3	3	3	3	|	0	0	0	0	
72	|	75.228011	75.228011	75.228011	75.228011	|	17.000000	17.000000	17.000000	17.000000	|	3	3	3	3	|	0	0	0	0	
73	|	45.836635	45.836635	45.836635	45.836635	|	44.696499	44.696499	44.696499	44.696499	|	4	4	4	4	|	0	0	0	0	
74	|	63.406277	63.406277	63.406277	63.406277	|	26.807955	26.807955	26.807955	26.807955	|	4	4	4	4	|	0	0	0	0	
