0	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
1	|	14.787269	|	100.473634	|	0	|	10.887827	|	0	
2	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
3	|	24.535096	|	100.473634	|	0	|	1.140000	|	0	
4	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
5	|	37.085557	|	9.176916	|	1	|	1.140000	|	0	
6	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
7	|	31.854714	|	9.176916	|	1	|	6.370842	|	0	
8	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
9	|	11.105461	|	120.541937	|	1	|	4.866358	|	0	
10	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
11	|	14.831820	|	120.541937	|	1	|	1.140000	|	0	
12	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
13	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
14	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
15	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
16	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
17	|	26.776385	|	63.384552	|	1	|	12.205346	|	0	
18	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
19	|	37.841731	|	63.384552	|	1	|	1.140000	|	0	
20	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
21	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
22	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
23	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
24	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
25	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
26	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
27	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
28	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
29	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
30	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
31	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
32	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
33	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
34	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
35	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
36	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
37	|	26.632027	|	78.193220	|	1	|	7.298146	|	0	
38	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
39	|	32.790173	|	78.193220	|	1	|	1.140000	|	0	
40	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
41	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
42	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
43	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
44	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
45	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
46	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
47	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
48	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
49	|	38.330236	|	39.145671	|	0	|	6.024102	|	0	
50	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
51	|	43.214338	|	39.145671	|	0	|	1.140000	|	0	
52	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
53	|	17.427283	|	93.277312	|	1	|	9.737932	|	0	
54	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
55	|	26.025215	|	93.277312	|	1	|	1.140000	|	0	
56	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
57	|	34.614629	|	18.806051	|	0	|	11.859449	|	0	
58	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
59	|	45.334078	|	18.806051	|	0	|	1.140000	|	0	
60	|	35.195369	|	30.577070	|	0	|	7.849481	|	0	
61	|	11.078845	|	83.372182	|	0	|	16.107374	|	0	
62	|	17.575667	|	100.432816	|	1	|	5.218637	|	0	
63	|	26.972999	|	43.971664	|	1	|	2.911469	|	0	
64	|	20.466278	|	26.925327	|	1	|	5.173848	|	0	
65	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
66	|	36.170228	|	19.848400	|	1	|	7.222746	|	0	
67	|	19.693571	|	40.863824	|	1	|	9.084943	|	0	
68	|	10.697110	|	114.004465	|	1	|	8.875840	|	0	
69	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
70	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
71	|	0.000000	|	0.000000	|	-	|	0.000000	|	0	
72	|	34.883999	|	67.389455	|	1	|	3.422795	|	0	
73	|	13.406927	|	110.797339	|	0	|	7.024512	|	0	
74	|	21.819190	|	57.113632	|	0	|	11.381738	|	0	
