SAT1,GEO1,0.0,1704.3404426393718
SAT1,GEO1,4299.750419347175,7782.479524732038
SAT1,GEO1,10385.634114455008,13816.72830299193
SAT1,GEO1,16418.642699618053,19944.08021039712
SAT1,GEO1,22539.891991450604,26298.053364880725
SAT1,GEO1,28902.675378500368,32679.83477684745
SAT1,GEO1,35280.82624787588,38819.19920485698
SAT1,GEO1,41427.25748055064,43200.0
SAT1,SAT2,11.16176343240044,1717.3374268261941
SAT1,GEO3,2053.049621188898,5504.558153630584
SAT1,GEO3,8108.289325827758,11730.419929157742
SAT1,GEO3,14330.675956888443,18156.754743937236
SAT1,GEO3,20755.318374807604,24420.82158440863
SAT1,GEO3,27016.844386370576,30489.403833444612
SAT1,GEO3,33092.89838265205,36526.18536019233
SAT1,GEO3,39127.45673941512,42668.31875752287
SAT1,GEO2,0.0,3555.8377123053137
SAT1,GEO2,6159.985753695087,9953.33215450084
SAT1,GEO2,12554.397328574007,16109.63664442158
SAT1,GEO2,18716.98616915785,22148.90113403417
SAT1,GEO2,24759.688088071354,28219.219551265116
SAT1,GEO2,30822.18109876486,34465.536598274164
SAT1,GEO2,37066.41042658855,40894.27047952147
SAT3,GEO1,0.0,3237.1049925208213
SAT3,GEO1,5834.968276691552,9290.433170161947
SAT3,GEO1,11894.941198833563,15335.135000389537
SAT3,GEO1,17935.675171311937,21510.28115524957
SAT3,GEO1,24107.32114899313,27913.399702459734
SAT3,GEO1,30518.06732971944,34236.04570559434
SAT3,GEO1,36837.44144916078,40332.95244331526
SAT3,GEO1,42942.252835743595,43200.0
SAT3,SAT2,490.24183645658536,3557.522030907562
SAT3,SAT2,4993.014066808402,43200.0
SAT3,GEO3,0.0,951.9506820543796
SAT3,GEO3,3561.498246930739,7040.675713439272
SAT3,GEO3,9641.59157859411,13328.351544793926
SAT3,GEO3,15930.012633805554,19750.38916298064
SAT3,GEO3,22346.470174592927,25949.713890598414
SAT3,GEO3,28548.33345099236,31996.955822386903
SAT3,GEO3,34601.53550399556,38046.9874011589
SAT3,GEO3,40646.78764953564,43200.0
SAT3,GEO2,1378.9331148380477,5171.347210530487
SAT3,GEO2,7776.333698499782,11515.450351523737
SAT3,GEO2,14116.46482380053,17625.187658415613
SAT3,GEO2,20233.95504925137,23659.587712099823
SAT3,GEO2,26268.706234650628,29759.351552189877
SAT3,GEO2,32359.685679025813,36068.34323363531
SAT3,GEO2,38670.54726533928,42481.85123880258
SAT2,SAT1,11.16176343240044,1717.3374268261941
SAT2,GEO1,0.0,2478.9843480752156
SAT2,GEO1,5075.605116245982,8550.086301590321
SAT2,GEO1,11153.775523015833,14595.643784075077
SAT2,GEO1,17195.763599551883,20753.76094419006
SAT2,GEO1,23347.256223576576,27142.509999197184
SAT2,GEO1,29743.475240015625,33500.78645106201
SAT2,GEO1,36099.34315485341,39622.114913730096
SAT2,GEO1,42229.87212307437,43200.0
SAT2,SAT3,490.24183645658536,3557.522030907562
SAT2,SAT3,4993.014066808402,43200.0
SAT2,GEO3,0.0,197.53725960263432
SAT2,GEO3,2807.614721861036,6278.585350745974
SAT2,GEO3,8880.850716340243,12543.36361117569
SAT2,GEO3,15144.315799490869,18981.4870151367
SAT2,GEO3,21578.685530040428,25219.00772602055
SAT2,GEO3,27816.416186444865,31282.019556534317
SAT2,GEO3,33885.925036219014,37331.79291312473
SAT2,GEO3,39931.11160854736,43200.0
SAT2,GEO2,595.7862176656245,4372.894124525774
SAT2,GEO2,6973.782679890219,10751.370337068578
SAT2,GEO2,13349.616668809225,16888.200046666007
SAT2,GEO2,19495.25207412372,22930.01617728663
SAT2,GEO2,25539.768696940893,29021.017539534616
SAT2,GEO2,31622.503103109513,35308.21745957759
SAT2,GEO2,37909.83246042881,41742.73414535586
GEO2,SAT1,0.0,3558.661873413896
GEO2,SAT1,6159.683213107166,9958.394117917569
GEO2,SAT1,12557.041873816996,16121.77837997948
GEO2,SAT1,18727.729930980197,22166.025872186474
GEO2,SAT1,24776.44912295168,28235.545828957656
GEO2,SAT1,30838.535675677118,34470.38803488705
GEO2,SAT1,37070.05788850501,40899.754368794136
GEO2,GEO1,0.0,43200.0
GEO2,SAT3,1377.311752734954,5171.540404715115
GEO2,SAT3,7773.4670036068355,11520.346784056717
GEO2,SAT3,14119.591600369677,17637.53941968734
GEO2,SAT3,20245.680097695204,23676.050876261754
GEO2,SAT3,26285.54209290441,29772.715153570884
GEO2,SAT3,32373.359142420133,36068.758276315755
GEO2,SAT3,38669.99568178175,42492.41395528536
GEO2,SAT2,595.9782142270892,4365.5953175007235
GEO2,SAT2,6967.32992943346,10742.242447821114
GEO2,SAT2,13341.016558805792,16881.05176325654
GEO2,SAT2,19488.160877459602,22921.394993248945
GEO2,SAT2,25531.455137570545,29003.366440122976
GEO2,SAT2,31605.12550232632,35268.437675967034
GEO2,SAT2,37868.90249349369,41698.93727101161
GEO2,GEO3,0.0,43200.0
GEO1,SAT1,0.0,1707.731117041842
GEO1,SAT1,4303.104310998145,7790.722053886749
