2019-01-01T00:00:00.000,-2384591.401574,-6461463.768054,12342.634584,-6922.238258,2548.413015,-3259.552507,3.268207,8.858235,-0.015057,0.000000
2019-01-01T00:05:00.000,-4272325.988169,-5318386.167438,-948397.520251,-5529.911991,4992.355035,-3086.669662,5.917565,7.266583,1.157035,300.000000
2019-01-01T00:10:00.000,-5632992.694744,-3528012.438017,-1805954.693687,-3445.052721,6819.262385,-2577.976886,7.836444,4.787605,2.203140,600.000000
2019-01-01T00:15:00.000,-6295704.111548,-1311140.513249,-2467038.108570,-925.503890,7806.554708,-1788.859145,8.784811,1.727389,3.009396,900.000000
2019-01-01T00:20:00.000,-6176010.899700,1059654.617291,-2859745.965181,1716.351586,7835.179142,-805.213186,8.642932,-1.537176,3.488120,1200.000000
2019-01-01T00:25:00.000,-5286564.964693,3293589.307206,-2941384.958779,4152.332456,6904.011619,265.923371,7.426338,-4.604969,3.587344,1500.000000
2019-01-01T00:30:00.000,-3735735.729301,5117399.415586,-2703105.250917,6079.187882,5129.712179,1308.034987,5.283972,-7.100029,3.296419,1800.000000
2019-01-01T00:35:00.000,-1714343.961416,6308828.918346,-2170850.431233,7256.256121,2732.103665,2207.805864,2.479800,-8.717665,2.647119,2100.000000
2019-01-01T00:40:00.000,527849.015436,6723771.279503,-1402524.482351,7535.391068,6.925425,2867.431495,-0.639799,-9.261651,1.710124,2400.000000
2019-01-01T00:45:00.000,2712992.590293,6313750.667593,-481688.634506,6879.463423,-2710.648631,3215.230710,-3.688801,-8.667980,0.587313,2700.000000
2019-01-01T00:50:00.000,4569529.602487,5131625.965857,491524.167050,5367.158038,-5087.228320,3213.414943,-6.289178,-7.012369,-0.599307,3000.000000
2019-01-01T00:55:00.000,5865866.346772,3324848.596978,1411290.329340,3183.472938,-6832.106711,2862.181222,-8.117596,-4.500665,-1.720817,3300.000000
2019-01-01T01:00:00.000,6439170.699515,1117128.671174,2177592.993340,597.074960,-7732.842640,2199.690942,-8.945437,-1.443361,-2.655349,3600.000000
2019-01-01T01:05:00.000,6215732.870023,-1219220.841205,2707090.591123,-2072.725552,-7681.185235,1297.936661,-8.667263,1.782645,-3.301290,3900.000000
2019-01-01T01:10:00.000,5220353.839931,-3396855.086150,2942178.668980,-4495.342370,-6686.177507,254.939057,-7.314191,4.780404,-3.588324,4200.000000
2019-01-01T01:15:00.000,3573570.616179,-5148754.444815,2857260.624213,-6369.792258,-4872.837144,-815.888807,-5.050474,7.181724,-3.485100,4500.000000
2019-01-01T01:20:00.000,1477023.498112,-6261019.955932,2461543.083562,-7462.044406,-2466.573928,-1798.063986,-2.153617,8.692465,-3.002700,4800.000000
2019-01-01T01:25:00.000,-811262.961972,-6599072.798909,1798047.094610,-7634.206252,234.744603,-2584.708192,1.019608,9.128728,-2.193496,5100.000000
2019-01-01T01:30:00.000,-3008657.499922,-6124034.591245,938937.357492,-6861.894569,2897.638521,-3090.193696,4.077130,8.439449,-1.145493,5400.000000
2019-01-01T01:35:00.000,-4842842.471696,-4897276.948880,-22326.084979,-5237.588056,5194.217957,-3259.485004,6.640092,6.712538,0.027239,5700.000000
