2019-01-01T00:00:00.000	6977439.186300	0.000000	0.000000		0.000000	3970.709833	6431.657276		-8.187393	-0.000000	-0.000000
2019-01-01T00:01:00.000	6962707.066966	238074.891745	385627.803140		-490.897712	3962.326104	6418.077520		-8.170101	-0.279359	-0.452499
2019-01-01T00:02:00.000	6918572.938148	475144.444809	769627.183626		-979.721850	3937.210351	6377.395647		-8.118299	-0.557538	-0.903086
2019-01-01T00:03:00.000	6845223.224070	710207.569638	1150376.601436		-1464.407614	3895.468729	6309.783602		-8.032204	-0.833360	-1.349855
2019-01-01T00:04:00.000	6742967.755128	942271.656917	1526268.252626		-1942.907716	3837.277657	6215.527149		-7.912183	-1.105659	-1.790920
2019-01-01T00:05:00.000	6612238.456840	1170356.772700	1895714.864504		-2413.201041	3762.883079	6095.024656		-7.758742	-1.373286	-2.224415
2019-01-01T00:06:00.000	6453587.522221	1393499.799791	2257156.403729		-2873.301202	3672.599411	5948.785411		-7.572530	-1.635109	-2.648509
2019-01-01T00:07:00.000	6267685.075339	1610758.507798	2609066.668889		-3321.264938	3566.808217	5777.427459		-7.354337	-1.890022	-3.061410
2019-01-01T00:08:00.000	6055316.336032	1821215.534617	2949959.739606		-3755.200336	3445.956584	5581.674983		-7.105084	-2.136947	-3.461374
2019-01-01T00:09:00.000	5817378.297850	2023982.262465	3278396.254842		-4173.274832	3310.555230	5362.355228		-6.825826	-2.374842	-3.846709
2019-01-01T00:10:00.000	5554875.933375	2218202.572052	3592989.493810		-4573.722957	3161.176337	5120.395004		-6.517745	-2.602701	-4.215790
2019-01-01T00:11:00.000	5268917.943059	2403056.458986	3892411.233742		-4954.853803	2998.451128	4856.816747		-6.182144	-2.819562	-4.567057
2019-01-01T00:12:00.000	4960712.065694	2577763.497118	4175397.359721		-5315.058164	2823.067188	4572.734193		-5.820442	-3.024510	-4.899026
2019-01-01T00:13:00.000	4631559.970448	2741586.134157	4440753.202847		-5652.815335	2635.765556	4269.347656		-5.434168	-3.216679	-5.210296
2019-01-01T00:14:00.000	4282851.752196	2893832.805657	4687358.584185		-5966.699535	2437.337581	3947.938944		-5.024957	-3.395257	-5.499554
2019-01-01T00:15:00.000	3916060.053550	3033860.854183	4914172.543168		-6255.385922	2228.621571	3609.865929		-4.594537	-3.559493	-5.765578
2019-01-01T00:16:00.000	3532733.838556	3161079.241384	5120237.730536		-6517.656184	2010.499246	3256.556799		-4.144730	-3.708691	-6.007246
2019-01-01T00:17:00.000	3134491.844517	3274951.041493	5304684.447255		-6752.403675	1783.892004	2889.504010		-3.677435	-3.842224	-6.223539
2019-01-01T00:18:00.000	2723015.739726	3374995.705793	5466734.312436		-6958.638078	1549.757018	2510.257969		-3.194628	-3.959528	-6.413545
2019-01-01T00:19:00.000	2300043.016148	3460791.088505	5605703.544815		-7135.489574	1309.083193	2120.420478		-2.698350	-4.060109	-6.576463
2019-01-01T00:20:00.000	1867359.647193	3531975.225588	5721005.844024		-7282.212500	1062.886975	1721.637953		-2.190696	-4.143543	-6.711608
2019-01-01T00:21:00.000	1426792.541695	3588247.859026	5812154.859572		-7398.188482	812.208060	1315.594466		-1.673812	-4.209479	-6.818410
2019-01-01T00:22:00.000	980201.826069	3629371.700191	5878766.237231		-7482.929028	558.104993	904.004622		-1.149882	-4.257641	-6.896422
2019-01-01T00:23:00.000	529472.987312	3655173.427053	5920559.234275		-7536.077573	301.650697	488.606315		-0.621116	-4.287826	-6.945315
2019-01-01T00:24:00.000	76508.910092	3665544.411086	5937357.896914		-7557.410960	43.927939	71.153387		-0.089750	-4.299909	-6.964885
2019-01-01T00:25:00.000	-376778.158392	3660441.170885	5929091.795045		-7546.840366	-213.975241	-346.591786		0.441975	-4.293839	-6.955053
2019-01-01T00:26:00.000	-828474.681842	3639885.550663	5895796.311383		-7504.411657	-470.970128	-762.865729		0.971814	-4.269643	-6.915862
2019-01-01T00:27:00.000	-1276673.912474	3603964.622964	5837612.483875		-7430.305168	-725.971926	-1175.911314		1.497530	-4.227426	-6.847479
2019-01-01T00:28:00.000	-1719483.938730	3552830.316079	5754786.402198		-7324.834927	-977.904333	-1583.985177		2.016904	-4.167366	-6.750197
2019-01-01T00:29:00.000	-2155035.669132	3486698.767837	5647668.161042		-7188.447305	-1225.704084	-1985.365067		2.527747	-4.089719	-6.624426
2019-01-01T00:30:00.000	-2581490.718638	3405849.408560	5516710.374713		-7021.719115	-1468.325437	-2378.357115		3.027901	-3.994814	-6.470701
2019-01-01T00:31:00.000	-2997049.164257	3310623.777151	5362466.259454		-6825.355159	-1704.744576	-2761.302971		3.515258	-3.883052	-6.289671
2019-01-01T00:32:00.000	-3399957.137293	3201424.075379	5185587.291708		-6600.185234	-1933.963932	-3132.586796		3.987762	-3.754906	-6.082103
2019-01-01T00:33:00.000	-3788514.220248	3078711.466516	4986820.452305		-6347.160621	-2155.016380	-3490.642068		4.443421	-3.610918	-5.848875
2019-01-01T00:34:00.000	-4161080.617295	2943004.125592	4767005.068301		-6067.350049	-2366.969320	-3833.958181		4.880314	-3.451696	-5.590971
2019-01-01T00:35:00.000	-4516084.068172	2794875.049525	4527069.265891		-5761.935180	-2568.928598	-4161.086809		5.296598	-3.277913	-5.309482
2019-01-01T00:36:00.000	-4852026.476460	2634949.636430	4268026.049422		-5432.205609	-2760.042274	-4470.648000		5.690519	-3.090303	-5.005596
2019-01-01T00:37:00.000	-5167490.224418	2463903.044332	3990969.023115		-5079.553419	-2939.504206	-4761.335986		6.060417	-2.889658	-4.680596
2019-01-01T00:38:00.000	-5461144.147869	2282457.340484	3697067.773590		-4705.467298	-3106.557444	-5031.924677		6.404732	-2.676825	-4.335855
2019-01-01T00:39:00.000	-5731749.146080	2091378.453301	3387562.932695		-4311.526260	-3260.497413	-5281.272818		6.722015	-2.452703	-3.972827
2019-01-01T00:40:00.000	-5978163.403115	1891472.939800	3063760.941473		-3899.392978	-3400.674875	-5508.328794		7.010928	-2.218236	-3.593044
2019-01-01T00:41:00.000	-6199347.198783	1683584.582158	2727028.537362		-3470.806773	-3526.498664	-5712.135045		7.270253	-1.974415	-3.198109
2019-01-01T00:42:00.000	-6394367.289023	1468590.827752	2378786.987853		-3027.576281	-3637.438166	-5891.832099		7.498899	-1.722268	-2.789687
2019-01-01T00:43:00.000	-6562400.837388	1247399.087648	2020506.094880		-2571.571827	-3733.025556	-6046.662181		7.695902	-1.462858	-2.369501
2019-01-01T00:44:00.000	-6702738.881159	1020942.909152	1653697.995206		-2104.717543	-3812.857757	-6175.972399		7.860433	-1.197280	-1.939324
2019-01-01T00:45:00.000	-6814789.317600	790178.038496	1279910.782869		-1628.983261	-3876.598139	-6279.217489		7.991798	-0.926653	-1.500969
2019-01-01T00:46:00.000	-6898079.397844	556078.390242	900721.980512		-1146.376214	-3923.977934	-6355.962106		8.089445	-0.652119	-1.056285
2019-01-01T00:47:00.000	-6952257.717989	319631.940332	517731.887056		-658.932582	-3954.797362	-6405.882651		8.152961	-0.374835	-0.607148
2019-01-01T00:48:00.000	-6977095.699061	81836.560064	132556.829671		-168.708911	-3968.926473	-6428.768635		8.182080	-0.095970	-0.155450
2019-01-01T00:49:00.000	-6972488.549682	-156304.191516	-253177.651595		322.226541	-3966.305692	-6424.523559		8.176679	0.183299	0.296903
2019-01-01T00:50:00.000	-6938455.707387	-393785.299114	-637843.657905		811.802521	-3946.946070	-6393.165322		8.136780	0.461795	0.748004
2019-01-01T00:51:00.000	-6875140.756765	-629604.528807	-1019817.795615		1297.953501	-3910.929235	-6334.826147		8.062552	0.738344	1.195951
2019-01-01T00:52:00.000	-6782810.824760	-862766.653978	-1397488.021342		1778.628376	-3858.407054	-6249.752021		7.954308	1.011780	1.638856
2019-01-01T00:53:00.000	-6661855.455660	-1092287.651808	-1769260.439335		2251.799105	-3789.600990	-6138.301665		7.812502	1.280949	2.074850
2019-01-01T00:54:00.000	-6512784.970482	-1317198.852695	-2133566.022609		2715.469252	-3704.801173	-6000.945026		7.637733	1.544717	2.502095
2019-01-01T00:55:00.000	-6336228.317604	-1536551.025162	-2488867.229563		3167.682397	-3604.365184	-5838.261303		7.430736	1.801972	2.918789
2019-01-01T00:56:00.000	-6132930.423647	-1749418.379078	-2833664.488312		3606.530377	-3488.716548	-5650.936511		7.192384	2.051627	3.323175
2019-01-01T00:57:00.000	-5903749.055682	-1954902.470362	-3166502.521425		4030.161328	-3358.342955	-5439.760600		6.923680	2.292631	3.713547
2019-01-01T00:58:00.000	-5649651.207892	-2152135.990754	-3485976.484500		4436.787489	-3213.794211	-5205.624130		6.625756	2.523966	4.088258
2019-01-01T00:59:00.000	-5371709.027809	-2340286.426688	-3790737.892716		4824.692741	-3055.679927	-4949.514536		6.299869	2.744657	4.445727
2019-01-01T01:00:00.000	-5071095.299196	-2518559.571881	-4079500.310440		5192.239843	-2884.666954	-4672.511965		5.947390	2.953771	4.784445
2019-01-01T01:01:00.000	-4749078.500466	-2686202.878827	-4351044.779892		5537.877335	-2701.476579	-4375.784741		5.569805	3.150427	5.102984
2019-01-01T01:02:00.000	-4407017.459372	-2842508.635081	-4604224.966011		5860.146092	-2506.881494	-4060.584450		5.168706	3.333795	5.399998
2019-01-01T01:03:00.000	-4046355.626344	-2986816.950924	-4837971.995802		6157.685478	-2301.702539	-3728.240669		4.745782	3.503099	5.674232
2019-01-01T01:04:00.000	-3668614.990506	-3118518.545803	-5051298.971743		6429.239093	-2086.805254	-3380.155378		4.302818	3.657625	5.924530
2019-01-01T01:05:00.000	-3275389.663883	-3237057.321771	-5243305.140174		6673.660088	-1863.096230	-3017.797051		3.841680	3.796720	6.149833
2019-01-01T01:06:00.000	-2868339.160729	-3341932.713033	-5413179.697038		6889.916006	-1631.519297	-2642.694481		3.364312	3.919796	6.349188
2019-01-01T01:07:00.000	-2449181.400196	-3432701.801657	-5560205.214858		7077.093161	-1393.051547	-2256.430335		2.872728	4.026333	6.521754
2019-01-01T01:08:00.000	-2019685.461752	-3508981.190464	-5683760.676398		7234.400499	-1148.699216	-1860.634492		2.369002	4.115879	6.666799
2019-01-01T01:09:00.000	-1581664.123783	-3570448.625154	-5783324.102135		7361.172958	-899.493448	-1456.977171		1.855257	4.188057	6.783711
2019-01-01T01:10:00.000	-1136966.216780	-3616844.358738	-5858474.760342		7456.874289	-646.485944	-1047.161893		1.333662	4.242559	6.871992
2019-01-01T01:11:00.000	-687468.823289	-3647972.252468	-5908894.950340		7521.099340	-390.744531	-632.918297		0.806417	4.279155	6.931269
2019-01-01T01:12:00.000	-235069.357463	-3663700.608532	-5934371.351280		7553.575785	-133.348658	-215.994848		0.275747	4.297688	6.961289
2019-01-01T01:13:00.000	218322.442406	-3663962.730921	-5934795.930623		7554.165293	124.615158	201.848542		-0.256107	4.298079	6.961922
2019-01-01T01:14:00.000	670792.574601	-3648757.212025	-5910166.408355		7522.864135	382.057921	618.847941		-0.786901	4.280326	6.933165
2019-01-01T01:15:00.000	1120430.853959	-3618147.943648	-5860586.274838		7459.803217	637.892746	1033.242844		-1.314393	4.244500	6.875136
2019-01-01T01:16:00.000	1565338.976983	-3572263.852331	-5786264.362082		7365.247552	891.039456	1443.283604		-1.836356	4.190753	6.788078
2019-01-01T01:17:00.000	2003638.538033	-3511298.359993	-5687513.970113		7239.595159	1140.429140	1847.238827		-2.350586	4.119310	6.672356
2019-01-01T01:18:00.000	2433478.962699	-3435508.572100	-5564751.551988		7083.375404	1385.008671	2243.402685		-2.854910	4.030471	6.528457
2019-01-01T01:19:00.000	2853045.324829	-3345214.196705	-5418494.962877		6897.246780	1623.745160	2630.102125		-3.347197	3.924610	6.356986
2019-01-01T01:20:00.000	3260566.014103	-3240796.198845	-5249361.280499		6681.994150	1855.630316	3005.703948		-3.825368	3.802173	6.158666
2019-01-01T01:21:00.000	3654320.221706	-3122695.195912	-5058064.205969		6438.525441	2079.684718	3368.621710		-4.287401	3.663677	5.934333
2019-01-01T01:22:00.000	4032645.212376	-2991409.600702	-4845411.055972		6167.867831	2294.961954	3717.322436		-4.731345	3.509704	5.684931
2019-01-01T01:23:00.000	4393943.352002	-2847493.519944	-4612299.358839		5871.163420	2500.552627	4050.333108		-5.155322	3.340905	5.411515
2019-01-01T01:24:00.000	4736688.860963	-2691554.417118	-4359713.068846		5549.664415	2695.588203	4366.246895		-5.557540	3.157991	5.115236
2019-01-01T01:25:00.000	5059434.264551	-2524250.549411	-4088718.414653		5204.727854	2879.244690	4663.729116		-5.936299	2.961735	4.797345
2019-01-01T01:26:00.000	5360816.513087	-2346288.189597	-3800459.399375		4837.809877	3050.746125	4941.522887		-6.289996	2.752965	4.459185
2019-01-01T01:27:00.000	5639562.745733	-2158418.644559	-3496152.971264		4450.459580	3209.367865	5198.454445		-6.617136	2.532563	4.102183
2019-01-01T01:28:00.000	5894495.673511	-1961435.083043	-3177083.885376		4044.312475	3354.439651	5433.438125		-6.916335	2.301459	3.727847
2019-01-01T01:29:00.000	6124538.558629	-1756169.186042	-2844599.277948		3621.083575	3485.348453	5645.480954		-7.186328	2.060630	3.337757
2019-01-01T01:30:00.000	6328719.768953	-1543487.633965	-2500102.976407		3182.560154	3601.541066	5833.686866		-7.425973	1.811093	2.933563
2019-01-01T01:31:00.000	6506176.888226	-1324288.445466	-2145049.569090		2730.594185	3702.526456	5997.260496		-7.634255	1.553901	2.516971
2019-01-01T01:32:00.000	6656160.364560	-1099497.183422	-1780938.259780		2267.094514	3787.877841	6135.510552		-7.810294	1.290143	2.089741
2019-01-01T01:33:00.000	6778036.681649	-870063.044120	-1409306.533074		1794.018783	3857.234501	6247.852749		-7.953344	1.020931	1.653679
2019-01-01T01:34:00.000	6871291.039217	-636954.846239	-1031723.657434		1313.365156	3910.303308	6333.812286		-8.062801	0.747405	1.210629
2019-01-01T01:35:00.000	6935529.531265	-401156.936614	-649784.053443		827.163857	3946.859968	6393.025857		-8.138201	0.470721	0.762461
2019-01-01T01:36:00.000	6970480.812848	-163665.030146	-265100.555391		337.468589	3966.749973	6425.243194		-8.179226	0.192046	0.311071
2019-01-01T01:37:00.000	6975997.248279	74517.998512	120702.405238		-153.652163	3969.889257	6430.328128		-8.185701	-0.087440	-0.141633
2019-01-01T01:38:00.000	6952055.535860	312386.353629	505995.665472		-644.123880	3956.264551	6408.259167		-8.157599	-0.366557	-0.593739
2019-01-01T01:39:00.000	6898756.806492	548935.569466	889152.216628		-1131.874791	3925.933441	6359.129588		-8.095039	-0.644124	-1.043336
2019-01-01T01:40:00.000	6816326.195721	783166.755701	1268554.080944		-1614.844638	3879.024124	6283.147039		-7.998286	-0.918969	-1.488523
2019-01-01T01:41:00.000	6705111.891071	1014090.819209	1642599.149914		-2090.993392	3815.734860	6180.632660		-7.867750	-1.189930	-1.927419
2019-01-01T01:42:00.000	6565583.658699	1240732.644282	2009707.955306		-2558.309891	3736.333137	6052.019719		-7.703982	-1.455862	-2.358169
2019-01-01T01:43:00.000	6398330.855671	1462135.213574	2368330.344167		-3014.820340	3641.154534	5897.851778		-7.507675	-1.715641	-2.778952
2019-01-01T01:44:00.000	6204059.936306	1677363.652284	2716952.029490		-3458.596667	3530.601295	5718.780386		-7.279661	-1.968169	-3.187991
2019-01-01T01:45:00.000	5983591.463240	1885509.178454	3054100.988803		-3887.764675	3405.140630	5515.562313		-7.020903	-2.212380	-3.583558
2019-01-01T01:46:00.000	5737856.635905	2085692.942621	3378353.683550		-4300.511969	3265.302727	5289.056347		-6.732497	-2.447241	-3.963981
2019-01-01T01:47:00.000	5467893.351231	2277069.740579	3688341.072929		-4695.095613	3111.678510	5040.219651		-6.415662	-2.671762	-4.327654
2019-01-01T01:48:00.000	5174841.813337	2458831.583521	3982754.396713		-5069.849504	2944.917129	4770.103705		-6.071738	-2.884993	-4.673040
2019-01-01T01:49:00.000	4859939.710873	2630211.110456	4260350.702610		-5423.191407	2765.723217	4479.849851		-5.702180	-3.086034	-4.998681
2019-01-01T01:50:00.000	4524516.982555	2790484.828479	4519958.094760		-5753.629637	2574.853895	4170.684458		-5.308551	-3.274036	-5.303202
2019-01-01T01:51:00.000	4169990.193134	2938976.167185	4760480.681206		-6059.769359	2373.115571	3843.913726		-4.892515	-3.448206	-5.585319
2019-01-01T01:52:00.000	3797856.543710	3075058.334346	4980903.199449		-6340.318476	2161.360524	3500.918155		-4.455832	-3.607809	-5.843840
2019-01-01T01:53:00.000	3409687.541839	3198156.960794	5180295.300558		-6594.093075	1940.483295	3143.146699		-4.000346	-3.752172	-6.077675
2019-01-01T01:54:00.000	3007122.358312	3307752.523363	5357815.473803		-6820.022419	1711.416898	2772.110632		-3.527984	-3.880686	-6.285838
