Tropics,GEO2,573,GEO2_comms,34227.56347030913,35357.500688867825
Tropics,GEO2,577,GEO2_comms,51394.34352423451,52513.756276909415
Tropics,GEO2,641,GEO2_comms,17069.87192077263,18189.980214547715
Tropics,GEO2,585,GEO2_comms,85718.78082226799,86400.0
Tropics,GEO2,576,GEO2_comms,47100.92231221079,48225.94556434924
Tropics,GEO2,642,GEO2_comms,21362.110859606095,22479.256522056563
Tropics,GEO2,584,GEO2_comms,81425.47919185215,82549.58278615358
Tropics,GEO2,580,GEO2_comms,64263.63128720473,65388.77926192367
Tropics,GEO2,638,GEO2_comms,4192.5122862949165,5324.9619468106575
Tropics,GEO2,575,GEO2_comms,42807.7853755364,43938.28957271148
Tropics,GEO2,643,GEO2_comms,25652.028676977447,26770.903138174814
Tropics,GEO2,574,GEO2_comms,38516.515434936606,39649.06543410288
Tropics,GEO2,644,GEO2_comms,29939.993606185377,31064.223288629255
Tropics,GEO2,583,GEO2_comms,77132.18213598254,78262.02486998074
Tropics,GEO2,581,GEO2_comms,68551.30369386324,69681.89164703476
Tropics,GEO2,637,GEO2_comms,0.0,1033.0699777269383
Tropics,GEO2,578,GEO2_comms,55686.273541391885,56803.37134832819
Tropics,GEO2,640,GEO2_comms,12776.372195810698,13902.31134674571
Tropics,GEO2,582,GEO2_comms,72840.57188173744,73973.11450608079
Tropics,GEO2,579,GEO2_comms,59975.84198518205,61095.34426166742
Tropics,GEO2,639,GEO2_comms,8483.432115433112,9614.517707822462
Tropics,GEO1,624,GEO1_comms,47104.941173518084,48222.99861808452
Tropics,GEO1,620,GEO1_comms,29935.68272878008,31067.503239919275
Tropics,GEO1,631,GEO1_comms,77138.70427481132,78255.92572484203
Tropics,GEO1,628,GEO1_comms,64259.960504119284,65391.34156396577
Tropics,GEO1,616,GEO1_comms,12781.00396465922,13898.666551077682
Tropics,GEO1,623,GEO1_comms,42814.456755111285,43931.897736033316
Tropics,GEO1,632,GEO1_comms,81428.82776767189,82547.37639439991
Tropics,GEO1,633,GEO1_comms,85716.91035576773,86400.0
Tropics,GEO1,622,GEO1_comms,38521.782597080084,39643.1162429667
Tropics,GEO1,614,GEO1_comms,4197.247237815818,5319.425710649203
Tropics,GEO1,629,GEO1_comms,68552.77178062641,69679.23134156062
Tropics,GEO1,619,GEO1_comms,25645.325685208594,26777.399599654495
Tropics,GEO1,626,GEO1_comms,55680.74729450358,56809.51584505746
Tropics,GEO1,621,GEO1_comms,34228.24519462369,35355.58948287089
Tropics,GEO1,615,GEO1_comms,8490.15823042809,9607.924605681155
Tropics,GEO1,630,GEO1_comms,72846.29798134738,73966.83627536704
Tropics,GEO1,625,GEO1_comms,51393.25544227378,52516.05766355833
Tropics,GEO1,617,GEO1_comms,17069.581315952,18191.512697057075
Tropics,GEO1,613,GEO1_comms,0.0,1031.9343455318462
Tropics,GEO1,618,GEO1_comms,21357.07880967888,22485.031939323337
Tropics,GEO1,627,GEO1_comms,59969.246241283276,61101.588379792825
Tropics,SAT1,609,FFSS_22.0_FOR,19838.082398196206,19892.75418841948
Tropics,SAT1,609,FFSS_22.0_FOR,62312.7227743611,62367.34146041838
Tropics,SAT1,33,FFSS_22.0_FOR,20948.399753620688,21003.45729807765
Tropics,SAT1,33,FFSS_22.0_FOR,26889.28113551816,26943.937745990825
Tropics,SAT1,33,FFSS_22.0_FOR,32827.74470223722,32883.148526588535
Tropics,SAT1,526,FFSS_22.0_FOR,31160.962541589106,31216.637865610028
Tropics,SAT1,526,FFSS_22.0_FOR,73520.24296569185,73574.51409620425
Tropics,SAT1,670,FFSS_22.0_FOR,31045.567789872526,31099.903392649692
Tropics,SAT1,670,FFSS_22.0_FOR,73635.68672650421,73691.15288442711
Tropics,SAT1,1200,FFSS_22.0_FOR,63422.74153919505,63477.746182177245
Tropics,SAT1,1200,FFSS_22.0_FOR,69363.64392604675,69418.29713153231
Tropics,SAT1,1200,FFSS_22.0_FOR,75302.01134834766,75357.46097434608
Tropics,SAT1,419,FFSS_22.0_FOR,27972.491421535327,28026.32414132766
Tropics,SAT1,419,FFSS_22.0_FOR,76734.658841395,76788.62474780114
Tropics,SAT1,847,FFSS_22.0_FOR,34260.02663538892,34313.90632956088
Tropics,SAT1,847,FFSS_22.0_FOR,70446.92293103795,70500.88912583089
Tropics,SAT1,17,FFSS_22.0_FOR,49319.268128639145,49374.02163577497
Tropics,SAT1,17,FFSS_22.0_FOR,55261.832101431355,55316.47064335002
Tropics,SAT1,17,FFSS_22.0_FOR,61196.25943872084,61252.60716290198
Tropics,SAT1,471,FFSS_22.0_FOR,14370.677827670555,14424.577404801617
Tropics,SAT1,471,FFSS_22.0_FOR,50670.26988377687,50724.798452599854
Tropics,SAT1,758,FFSS_22.0_FOR,8195.458734239022,8250.159004482686
Tropics,SAT1,758,FFSS_22.0_FOR,56845.28514975246,56899.09768726046
Tropics,SAT1,1184,FFSS_22.0_FOR,6844.452006081982,6899.180971300038
Tropics,SAT1,1184,FFSS_22.0_FOR,12786.959061692283,12841.602909211173
Tropics,SAT1,1184,FFSS_22.0_FOR,18721.502968071396,18777.863404997275
Tropics,SAT1,525,FFSS_22.0_FOR,73461.36152547454,73515.07338594456
Tropics,SAT1,669,FFSS_22.0_FOR,30986.614412414332,31040.46963371674
Tropics,SAT1,370,FFSS_22.0_FOR,54179.13217877319,54235.140883232736
Tropics,SAT1,798,FFSS_22.0_FOR,11704.467835972328,11760.2796288977
