Tropics,GEO2,573,34227.56347030913,35357.500688867825
Tropics,GEO2,577,51394.34352423451,52513.756276909415
Tropics,GEO2,641,17069.87192077263,18189.980214547715
Tropics,GEO2,585,85718.78082226799,86400.0
Tropics,GEO2,576,47100.92231221079,48225.94556434924
Tropics,GEO2,642,21362.110859606095,22479.256522056563
Tropics,GEO2,584,81425.47919185215,82549.58278615358
Tropics,GEO2,580,64263.63128720473,65388.77926192367
Tropics,GEO2,638,4192.5122862949165,5324.9619468106575
Tropics,GEO2,575,42807.7853755364,43938.28957271148
Tropics,GEO2,643,25652.028676977447,26770.903138174814
Tropics,GEO2,574,38516.515434936606,39649.06543410288
Tropics,GEO2,644,29939.993606185377,31064.223288629255
Tropics,GEO2,583,77132.18213598254,78262.02486998074
Tropics,GEO2,581,68551.30369386324,69681.89164703476
Tropics,GEO2,637,0.0,1033.0699777269383
Tropics,GEO2,578,55686.273541391885,56803.37134832819
Tropics,GEO2,640,12776.372195810698,13902.31134674571
Tropics,GEO2,582,72840.57188173744,73973.11450608079
Tropics,GEO2,579,59975.84198518205,61095.34426166742
Tropics,GEO2,639,8483.432115433112,9614.517707822462
Tropics,GEO1,624,47104.941173518084,48222.99861808452
Tropics,GEO1,620,29935.68272878008,31067.503239919275
Tropics,GEO1,631,77138.70427481132,78255.92572484203
Tropics,GEO1,628,64259.960504119284,65391.34156396577
Tropics,GEO1,616,12781.00396465922,13898.666551077682
Tropics,GEO1,623,42814.456755111285,43931.897736033316
Tropics,GEO1,632,81428.82776767189,82547.37639439991
Tropics,GEO1,633,85716.91035576773,86400.0
Tropics,GEO1,622,38521.782597080084,39643.1162429667
Tropics,GEO1,614,4197.247237815818,5319.425710649203
Tropics,GEO1,629,68552.77178062641,69679.23134156062
Tropics,GEO1,619,25645.325685208594,26777.399599654495
Tropics,GEO1,626,55680.74729450358,56809.51584505746
Tropics,GEO1,621,34228.24519462369,35355.58948287089
Tropics,GEO1,615,8490.15823042809,9607.924605681155
Tropics,GEO1,630,72846.29798134738,73966.83627536704
Tropics,GEO1,625,51393.25544227378,52516.05766355833
Tropics,GEO1,617,17069.581315952,18191.512697057075
Tropics,GEO1,613,0.0,1031.9343455318462
Tropics,GEO1,618,21357.07880967888,22485.031939323337
Tropics,GEO1,627,59969.246241283276,61101.588379792825
Tropics,SAT1,609,19838.082398196206,19892.75418841948
Tropics,SAT1,609,62312.7227743611,62367.34146041838
Tropics,SAT1,33,20948.399753620688,21003.45729807765
Tropics,SAT1,33,26889.28113551816,26943.937745990825
Tropics,SAT1,33,32827.74470223722,32883.148526588535
Tropics,SAT1,526,31160.962541589106,31216.637865610028
Tropics,SAT1,526,73520.24296569185,73574.51409620425
Tropics,SAT1,670,31045.567789872526,31099.903392649692
Tropics,SAT1,670,73635.68672650421,73691.15288442711
Tropics,SAT1,1200,63422.74153919505,63477.746182177245
Tropics,SAT1,1200,69363.64392604675,69418.29713153235
Tropics,SAT1,1200,75302.01134834766,75357.46097434608
Tropics,SAT1,419,27972.491421535327,28026.32414132995
Tropics,SAT1,419,76734.65884139488,76788.62474780114
Tropics,SAT1,847,34260.02663538892,34313.906329565725
Tropics,SAT1,847,70446.92293103795,70500.88912583089
Tropics,SAT1,17,49319.267703085934,49374.0216357769
Tropics,SAT1,17,55261.832101431355,55316.47064335019
Tropics,SAT1,17,61196.25943872084,61252.60716290198
Tropics,SAT1,471,14370.677827670555,14424.577404801617
Tropics,SAT1,471,50670.26988377687,50724.798452599854
Tropics,SAT1,758,8195.458734239022,8250.159004482686
Tropics,SAT1,758,56845.28491657279,56899.09768726046
Tropics,SAT1,1184,6844.452006081982,6899.180971300038
Tropics,SAT1,1184,12786.959061692283,12841.602909211351
Tropics,SAT1,1184,18721.502968071396,18777.863404997275
Tropics,SAT1,525,73461.36151722842,73515.07338594456
Tropics,SAT1,669,30986.614412414332,31040.469633724682
Tropics,SAT1,370,54179.13217877319,54235.140883232736
Tropics,SAT1,798,11704.467835972328,11760.2796288977
Tropics,SAT1,24,38020.21922921012,38074.90477333296
Tropics,SAT1,24,43963.23882958699,44017.86607418055
Tropics,SAT1,1191,1488.3693657605759,1543.0070855680535
Tropics,SAT1,1191,80494.57930624211,80549.23004764815
Tropics,SAT1,272,8975.53268540641,9030.698907873435
Tropics,SAT1,272,39002.149538454825,39056.51457249669
Tropics,SAT1,477,45087.47454766452,45141.55409455024
Tropics,SAT1,764,2612.7780577883577,2666.9305825265187
Tropics,SAT1,969,51450.052874541885,51505.057693786104
Tropics,SAT1,969,81476.5927621001,81531.01351349651
Tropics,SAT1,422,22244.28772584418,22265.45077107408
Tropics,SAT1,850,64683.957001412426,64740.006485677426
Tropics,SAT1,29,26557.973899526354,26613.653461770013
Tropics,SAT1,29,32496.35166370484,32551.009489402244
Tropics,SAT1,29,38437.5748567914,38492.4785714015
Tropics,SAT1,81,26386.411751110543,26441.560219301526
Tropics,SAT1,81,32334.54653525842,32391.051563892244
Tropics,SAT1,81,44261.31687070104,44315.74158513547
Tropics,SAT1,1141,1786.4481299127426,1840.9218133979305
Tropics,SAT1,1141,68860.8003166777,68915.85374326732
Tropics,SAT1,1141,74809.019442945,74865.5154272995
Tropics,SAT1,1196,69032.30573383081,69087.9137201255
Tropics,SAT1,1196,74970.71935179713,75025.36517054794
Tropics,SAT1,1196,80911.8720723586,80966.80619527547
Tropics,SAT1,393,25862.72565775281,25918.67550705203
Tropics,SAT1,821,68337.29705794297,68393.22399107814
Tropics,SAT1,404,44888.297726616685,44943.054694092105
Tropics,SAT1,832,2413.4481384737005,2468.372071331317
Tropics,SAT1,23,37938.22410880466,37993.27690828938
Tropics,SAT1,23,43879.12781509817,43933.786107187116
Tropics,SAT1,23,49817.5568073403,49872.96775108154
Tropics,SAT1,536,19866.60864738365,19920.82355816673
Tropics,SAT1,680,62341.2954600913,62395.34509177249
Tropics,SAT1,1190,1404.253053997069,1458.9105784997396
Tropics,SAT1,1190,7342.763929217561,7398.193830931023
Tropics,SAT1,1190,80412.56996765298,80467.56792588964
Tropics,SAT1,1190,86353.49315958231,86400.0
Tropics,SAT1,548,45104.421350007826,45159.59652478095
Tropics,SAT1,692,2629.6279294791257,2685.000164255512
Tropics,SAT1,76,37891.082004201424,37946.223373631976
Tropics,SAT1,76,49820.44362509944,49875.62236761903
Tropics,SAT1,1136,7345.4992162560975,7400.728019307508
Tropics,SAT1,1136,80365.5269040751,80420.64097605464
Tropics,SAT1,468,56433.46269224733,56488.33643678643
Tropics,SAT1,755,13958.788065745184,14013.70798024494
Tropics,SAT1,21,43711.15801615293,43765.8093032155
Tropics,SAT1,21,49654.38059956112,49709.00635719046
Tropics,SAT1,406,8824.023141863701,8878.049513220023
Tropics,SAT1,406,45009.37872634892,45063.53898614628
Tropics,SAT1,834,2534.708774956992,2590.4171617727775
Tropics,SAT1,834,51298.59851652785,51352.544652316574
Tropics,SAT1,1188,1236.3190019938636,1290.948991112393
Tropics,SAT1,1188,7179.516400749499,7234.1551424454865
Tropics,SAT1,1188,86185.52242196926,86240.14385278417
Tropics,SAT1,383,37140.42620909496,37194.47353823305
Tropics,SAT1,383,73325.73863590161,73351.43901083754
Tropics,SAT1,811,30851.05982391872,30906.823456506398
Tropics,SAT1,811,79615.01169779018,79668.97867879442
Tropics,SAT1,392,25801.68014891925,25855.5292776263
Tropics,SAT1,392,61987.59684658168,62042.65402304704
Tropics,SAT1,820,19512.904957305887,19568.004047607963
Tropics,SAT1,820,68276.26558638045,68330.0194716498
Tropics,SAT1,27,32329.435401560597,32384.190790605688
Tropics,SAT1,27,38271.98751742962,38326.62471911473
Tropics,SAT1,27,44206.46158039931,44262.79734695292
Tropics,SAT1,1194,1731.7069650487485,1788.0571949297405
Tropics,SAT1,1194,74803.79036469951,74858.50532990975
Tropics,SAT1,1194,80746.3431959153,80800.98153382729
Tropics,SAT1,396,20101.843656433743,20155.84565782907
Tropics,SAT1,396,56288.886975858484,56342.736620320065
Tropics,SAT1,824,13814.145790116587,13868.080788925008
Tropics,SAT1,824,62576.44264572798,62630.303227096934
Tropics,SAT1,36,15258.174313193516,15313.497378680571
Tropics,SAT1,36,21197.887678267365,21252.547374966234
Tropics,SAT1,36,27137.89353020427,27193.00161273369
Tropics,SAT1,1203,57732.50911374371,57787.77140430817
Tropics,SAT1,1203,63672.25151992939,63726.905011137045
Tropics,SAT1,1203,69612.17569768331,69667.3222950376
Tropics,SAT1,14,55010.055151511915,55064.74014457936
Tropics,SAT1,14,60953.08205433335,61007.71028844573
Tropics,SAT1,454,73423.28848066829,73478.19067843824
Tropics,SAT1,741,30948.60880419009,31003.556164371203
Tropics,SAT1,1181,12535.227179241365,12589.88805769632
Tropics,SAT1,1181,18478.211979452888,18532.84879349064
Tropics,SAT1,495,22394.674637704047,22448.286359468908
Tropics,SAT1,495,71043.34182947832,71098.77708060558
Tropics,SAT1,782,28568.733028803537,28623.972574779677
Tropics,SAT1,782,64869.16220866019,64922.87797040114
Tropics,SAT1,435,11107.807760027565,11161.852982531329
Tropics,SAT1,443,48350.3585228463,48404.28122080904
Tropics,SAT1,443,84650.01049924397,84704.49377578465
Tropics,SAT1,722,53582.264701340406,53636.46631964995
Tropics,SAT1,730,5875.748868049919,5929.528329432667
Tropics,SAT1,730,42175.19030958439,42229.84221337898
Tropics,SAT1,594,36793.305637398225,36847.01988960949
Tropics,SAT1,594,79267.98511827641,79321.59893465918
Tropics,SAT1,462,25717.183311790803,25771.6405726486
Tropics,SAT1,462,62017.40866678279,62071.29478597375
Tropics,SAT1,749,19542.62440958717,19596.657043321287
Tropics,SAT1,749,68191.784556482,68246.18094098089
Tropics,SAT1,402,14523.921388984547,14579.203599919216
Tropics,SAT1,830,56998.49019469078,57053.73632104511
Tropics,SAT1,453,37063.665645839465,37119.03600645451
Tropics,SAT1,453,73364.22754155261,73417.82997003365
Tropics,SAT1,740,30889.46897254015,30943.192319822945
